clips	text	text_process	pictos	tokens
cefc-cfpb-1083-3B-858	ça reste quand même convivial	ça reste quand même convivial	[6906, 27206, 37517]	celle-là rester accueillant
cefc-cfpb-1083-3B-2212	il comprime un peu mel les deux	il comprime un peu mel les deux	[6480, 29105, 5367]	il seconde à_côté_de
cefc-cfpb-1083-3B-2030	ah oui mais enfin oui tu sais ses plans ses plans et ses rataplans euh	ah oui mais enfin oui tu sais ses plans ses plans et ses rataplans euh	[5584, 11377, 5584, 6625, 16885, 12276, 5505, 12276, 5505, 11399, 12276]	oui alors_que oui toi savoir ses carte_géographique ses carte_géographique et ses
cefc-cfpb-1083-3B-593	elle allait recevoir un une chi une chiée de de mail puisque c'est nouveau tout le monde lui envoie quelque chose hein	elle allait recevoir un une chi une chiée de de mail puisque c'est nouveau tout le monde lui envoie quelque chose hein	[9829, 7028, 17044, 2627, 8474, 8474, 7074, 5432, 11348, 7095, 36480, 11316, 36081, 6481, 21828, 11318]	prochain elle accepter un une une de mail parce_que celui-là être nouveau tout_le_monde lui envoyer truc
cefc-cfpb-1083-3B-2330	euh et même si si c'est pour prendre j j je vais pas me répéter comme un con	euh et même si si c'est pour prendre j j je vais pas me répéter comme un con	[11399, 4667, 28359, 7095, 36480, 7194, 10148, 3119, 6632, 8142, 5526, 16899, 12313, 2627, 7064, 3417]	et même si celui-là être pour prendre j me aller non aparté comme un avec !
cefc-cfpb-1083-3B-36	je me souviens au début quand ta jeanine a emménagé là avec jo euh tout au début	je me souviens au début quand ta jeanine a emménagé là avec jo euh tout au début	[9839, 6632, 37369, 5431, 32874, 12281, 37779, 24819, 5375, 7064, 37779, 5596, 5431]	passé me se_souvenir commencer quand ton quelqu'un parcourir là avec quelqu'un tout commencer
cefc-cfpb-1083-3B-1184	un monument exceptionnel	un monument exceptionnel	[2627, 36297]	un monument
cefc-cfpb-1083-3B-1056	et c'est assez objectif parce que euh on reçoit des informations un peu de tous les côtés	et c'est assez objectif parce que euh on reçoit des informations un peu de tous les côtés	[11399, 7095, 36480, 11348, 31672, 17044, 5374, 9899, 29105, 7074, 5596, 8477, 5367]	et celui-là être parce_que nous accepter plusieurs information seconde de tout les à_côté_de
cefc-cfpb-1083-3B-1074	bon évidemment ça m'intéresse	bon évidemment ça m'intéresse	[34641, 6906, 6632, 37709]	exact celle-là me intéresser
cefc-cfpb-1083-3B-1743	ah on est au thème de l'évolution ghettoisation effets de la mondialisation	ah on est au thème de l'évolution ghettoisation effets de la mondialisation	[31672, 36480, 11709, 34796, 7074, 8476, 32628, 7074, 8476, 13632]	nous être au matière_scolaire de le évolution de le cours_de_sciences_naturelles
cefc-cfpb-1083-3B-1062	et je dois dire que dans l'ensemble de la commune il y a p pas de gros problèmes euh que ce soit dans les voisinages ou les choses comme ça	et je dois dire que dans l'ensemble de la commune il y a p pas de gros problèmes euh que ce soit dans les voisinages ou les choses comme ça	[11399, 6632, 15523, 9693, 11351, 7034, 8476, 27091, 7074, 8476, 38586, 9001, 5526, 7074, 25133, 5556, 11351, 7095, 36480, 7034, 8477, 6241, 11317, 8477, 11318, 12313, 6906]	et me devoir dire que dans le ensemble de le village il_y_a non de gros problème que celui-là être dans les entourages ou les truc comme celle-là
cefc-cfpb-1083-3B-2081	cel celui qui veut commercer avec l'allemagne ou c même culturellement c'est toujours intéressant d'apprendre l'allemand	cel celui qui veut commercer avec l'allemagne ou c même culturellement c'est toujours intéressant d'apprendre l'allemand	[7095, 11351, 5441, 21857, 7064, 8476, 8011, 11317, 4667, 7095, 36480, 17322, 37709, 7074, 37810, 8476, 37740]	celui-là que vouloir exporter avec le allemagne ou même celui-là être chaque_fois intéresser de étudier le allemand
cefc-cfpb-1083-3B-1035	tu m'avais dit qu'il y en avait pas spécialement	tu m'avais dit qu'il y en avait pas spécialement	[9839, 6625, 6632, 9693, 11351, 11709, 9001, 5526]	passé toi me dire que au il_y_a non
cefc-cfpb-1083-3B-1565	pas quelqu'un qui demanderait la nationalité belge	pas quelqu'un qui demanderait la nationalité belge	[5526, 37779, 11351, 9840, 8476, 12338, 8040]	non quelqu'un que demander le nationalité belgique
cefc-cfpb-1083-3B-2239	ce qui est par exemple typiquement belge	ce qui est par exemple typiquement belge	[7095, 11351, 36480, 8040]	celui-là que être belgique
cefc-cfpb-1083-3B-1923	non je crois que les néerlandaiph les l néerlandophones ont plus facile à apprendre l'anglais	non je crois que les néerlandaiph les l néerlandophones ont plus facile à apprendre l'anglais	[5525, 6632, 38796, 11351, 8477, 8477, 32761, 5508, 32434, 7041, 37810, 8476, 32705]	non me penser que les les avoir plus_ facile à étudier le anglais
cefc-cfpb-1083-3B-2343	donc tu es tu es assez libre dans ta journée	donc tu es tu es assez libre dans ta journée	[6625, 36480, 6625, 36480, 11474, 7034, 12281, 7022]	toi être toi être libre dans ton journée
cefc-cfpb-1083-3B-833	pas du tout la même chose	pas du tout la même chose	[5526, 8476, 4667, 11318]	non le même truc
cefc-cfpb-1083-3B-1211	et on voyait un incendie vraiment euh avec une fumée incroyable	et on voyait un incendie vraiment euh avec une fumée incroyable	[11399, 9839, 31672, 6564, 2627, 21929, 7064, 8474, 6529, 11599]	et passé nous voir un incendie avec une fumée très_bien
cefc-cfpb-1083-3B-1550	ah ça j'en sais rien j j	ah ça j'en sais rien j j	[6906, 6632, 11709, 16885, 29839]	celle-là me au savoir rien
cefc-cfpb-1083-3B-2406	ça ça ne m'intéresse plus m'intéresse plus	ça ça ne m'intéresse plus m'intéresse plus	[6906, 6632, 37709, 5508, 6632, 37709, 5508]	celle-là me intéresser plus_ me intéresser plus_
cefc-cfpb-1083-3B-1985_2	plus tellement hein	plus tellement hein	[5508, 5521]	plus_ beaucoup
cefc-cfpb-1083-3B-2118	nous tatie	nous tatie	[31672, 37779]	nous quelqu'un
cefc-cfpb-1083-3B-2063	ces gens que j'aime bien	ces gens que j'aime bien	[7092, 38444, 11351, 21917]	ces gens que plaire
cefc-cfpb-1083-3B-1082	il y a des budgets qui sont votés pour les cultes religieux ou l'ouverture ou la fermeture de certaines choses	il y a des budgets qui sont votés pour les cultes religieux ou l'ouverture ou la fermeture de certaines choses	[9001, 5374, 37329, 11351, 6631, 7194, 8477, 8008, 27059, 11317, 8476, 6036, 11317, 8476, 36311, 7074, 5374, 11318]	il_y_a plusieurs budget que voter pour les animation religieux ou le trou ou le fermé de plusieurs truc
cefc-cfpb-1083-3B-28	quand on se dirige vers où jeanine	quand on se dirige vers où jeanine	[32874, 31672, 8994, 7125, 7764, 37779]	quand nous guider vers où quelqu'un
cefc-cfpb-1083-3B-2287	ouais c'est mieux	oui c'est mieux	[5584, 7095, 36480, 11705]	oui celui-là être améliorer
cefc-cfpb-1083-3B-299	mais si tu veux on le refait avec toi hein	mais si tu veux on le refait avec toi hein	[11377, 28359, 6625, 5441, 31672, 8476, 11752, 7064, 6625]	alors_que si toi vouloir nous le refaire avec toi
cefc-cfpb-1083-3B-919	tu donnerais à ton quartier	tu donnerais à ton quartier	[6625, 17040, 7041, 12281, 25849]	toi donner à ton quartier
cefc-cfpb-1083-3B-443	oui puis il y avait je veux dire la guerre	oui puis il y avait je veux dire la guerre	[5584, 9001, 5441, 9693, 8476, 12256]	oui il_y_a vouloir dire le guerre
cefc-cfpb-1083-3B-781	et c'est quand même aussi point de vue psychologique une référence euh	et c'est quand même aussi point de vue psychologique une référence euh	[11399, 7095, 36480, 27889, 2696, 8474]	et celui-là être panorama cerveau une
cefc-cfpb-1083-3B-947	ça je t'ai expliqué je supporte	ça je t'ai expliqué je supporte	[6906, 9839, 6632, 6625, 16705, 6632, 37824]	celle-là passé me toi expliquer me déranger
cefc-cfpb-1083-3B-306	les études assistante sociale	les études assistante sociale	[8477, 36055, 37577]	les études assistant_social
cefc-cfpb-1083-3B-1311	quand je vois un match de football comme il est	quand je vois un match de football comme il est	[32874, 6632, 6564, 2627, 6170, 7074, 7137, 12313, 6480, 36480]	quand me voir un match_de_foot de football comme il être
cefc-cfpb-1083-3B-1635	qui était un rolleiflex	qui était un rolleiflex	[9839, 11351, 36480, 2627]	passé que être un
cefc-cfpb-1083-3B-1831	oui ça je viens de le dire euh	oui ça je viens de le dire euh	[5584, 6906, 6632, 32669, 7074, 8476, 9693]	oui celle-là me venir de le dire
cefc-cfpb-1083-3B-62	tu as aussi besoin d'un bic	tu as aussi besoin d'un bic	[6625, 37160, 7074, 2627, 2282]	toi besoin de un bic
cefc-cfpb-1083-3B-2127	euh ni même avec ma soeur dont fêtait l'anniversaire ma soeur ainée	euh ni même avec ma soeur dont fêtait l'anniversaire ma soeur ainée	[11313, 4667, 7064, 12264, 2422, 6969, 8476, 37363, 12264, 2422, 28409]	ni même avec mon soeur célébrer le anniversaire mon soeur éclore
cefc-cfpb-1083-3B-718	j'ai pas en plus le fait de devoir gérer un déménagement euh qui me dépayserait	j'ai pas en plus le fait de devoir gérer un déménagement euh qui me dépayserait	[6632, 32761, 8994, 15523, 5526, 2627, 38822, 11351, 6632]	me avoir guider devoir non un déménagement que me
cefc-cfpb-1083-3B-1810	euh elle elle a pu me faire visiter paris parce que il il connaissait paris par coeur puisqu'il y a vécu toute s pratiquement toute sa vie	euh elle elle a pu me faire visiter paris parce que il il connaissait paris par coeur puisqu'il y a vécu toute s pratiquement toute sa vie	[7028, 9839, 7028, 35949, 6632, 6190, 35439, 10271, 11348, 6480, 8456, 10271, 7212, 2715, 11348, 11605, 5596, 5596, 12272, 8717]	elle passé elle pouvoir me faire faire_la_visite paris parce_que il connaître paris par cœur_humain parce_que vivre tout tout son vie
cefc-cfpb-1083-3B-1443	mais est-ce que c'était un pensionnat là oui	mais est-ce que c'était un pensionnat là oui	[11377, 9839, 3418, 7095, 36480, 2627, 25728, 5375, 5584]	alors_que passé est-ce_que celui-là être un internat là oui
cefc-cfpb-1083-3B-4	attend on va enlever ça	attend on va enlever ça	[28677, 9829, 31672, 5568, 6906, 3417]	attendre prochain nous sortir celle-là !
cefc-cfpb-1083-3B-2358	je voudrais revenir sur la cuisine	je voudrais revenir sur la cuisine	[6632, 5441, 6630, 5451, 8476, 33070]	me vouloir retourner sur le cuisine
cefc-cfpb-1083-3B-256	et puis c'était la rue grange des champs	et puis c'était la rue grange des champs	[9839, 7095, 36480, 8476, 2299, 2683]	passé celui-là être le rue campagne
cefc-cfpb-1083-3B-352	ok il parlait français	ok il parlait français	[31410, 9839, 6480, 6517, 36367]	d'accord passé il parler français
cefc-cfpb-1083-3B-733	je je veux bien en avoir cinquante pour inviter des gens	je je veux bien en avoir cinquante pour inviter des gens	[6632, 5441, 5397, 11709, 32761, 29342, 7194, 16717, 5374, 38444]	me vouloir heureusement au avoir 50 pour inviter plusieurs gens
cefc-cfpb-1083-3B-1767	et que j'ai jamais pu pousser plus loin	et que j'ai jamais pu pousser plus loin	[11399, 11351, 9839, 6632, 5527, 35949, 6485, 5508, 30385]	et que passé me jamais pouvoir pousser plus_ loin
cefc-cfpb-1083-3B-1877	c'est possible hein c'est même probable	c'est possible hein c'est même probable	[7095, 36480, 37861, 7095, 36480, 4667]	celui-là être décider celui-là être même
cefc-cfpb-1083-3B-254	non parce que je te dirais qu'à la limite ça été avenue des sansonnets de nouveau hein	non parce que je te dirais qu'à la limite ça été avenue des sansonnets de nouveau hein	[5525, 11348, 9829, 9839, 6632, 6625, 9693, 11351, 7041, 8476, 32765, 6906, 36480, 2704, 37163]	non parce_que prochain passé me toi dire que à le limite celle-là être ville une_autre_fois
cefc-cfpb-1083-3B-2188	et et ceux ils te le poussent à l'extrème	et et ceux ils te le poussent à l'extrème	[11399, 7096, 7032, 6625, 8476, 6485, 7041, 8476]	et ceux-là ils toi le pousser à le
cefc-cfpb-1083-3B-882	quand même les communes de berchem-sainte-agathe koekelberg avec la basilique du sacré-coeur euh ganshoren jette	quand même les communes de berchem-sainte-agathe koekelberg avec la basilique du sacré-coeur euh ganshoren jette	[8477, 38586, 7074, 2704, 7064, 8476, 5394, 7074, 37544, 2715, 37544, 36673]	les village de ville avec le basilique de groupe_parlementaire cœur_humain groupe_parlementaire jeter
cefc-cfpb-1083-3B-1411	tu étais où au pensionnat	tu étais où au pensionnat	[9839, 6625, 36480, 7764, 11709, 25728]	passé toi être où au internat
cefc-cfpb-1083-3B-1880	euh il y a certainement le turc etcetera	euh il y a certainement le turc etcetera	[9001, 8476, 29582, 37779]	il_y_a le turc quelqu'un
cefc-cfpb-1083-3B-1779	et donc euh il avait décidé de de de venir habiter ici quoi du côté d'auderghem	et donc euh il avait décidé de de de venir habiter ici quoi du côté d'auderghem	[11399, 9839, 6480, 37861, 7074, 32669, 7302, 5382, 22620, 7074, 5367, 7074, 2704]	et passé il décider de venir habiter ici quoi de à_côté_de de ville
cefc-cfpb-1083-3B-1136	et on a été voir entre autres le le palais de la russie	et on a été voir entre autres le le palais de la russie	[11399, 9839, 31672, 36480, 6564, 6491, 17056, 8476, 28976]	et passé nous être voir entrer autres le russe
cefc-cfpb-1083-3B-1994	l'immersion linguistique	l'immersion linguistique	[8476, 8046, 24619]	le immersion interprète
cefc-cfpb-1083-3B-2348	et j'aime bien revoir les informations	et j'aime bien revoir les informations	[11399, 21917, 6936, 8477, 9899]	et plaire bienvenue les information
cefc-cfpb-1083-3B-301	non tu as qu'	non tu as qu'	[5525, 6625, 32761]	non toi avoir
cefc-cfpb-1083-3B-816	ils sont très proches d'une part de l'allemagne	ils sont très proches d'une part de l'allemagne	[7032, 36480, 25708, 25792, 7074, 8474, 27093, 7074, 8476, 8011]	ils être trop relation de une pièce de le allemagne
cefc-cfpb-1083-3B-923	non écoute moi j'ai pf euh	non écoute moi j'ai pf euh	[5525, 28659, 6632, 32761]	non écouter me avoir
cefc-cfpb-1083-3B-170	on habitait encore chez maman	on habitait encore chez maman	[9839, 31672, 7302, 37163, 2458]	passé nous habiter une_autre_fois maman
cefc-cfpb-1083-3B-2084	c'est quand même une communauté qui fait partie de la belgique	c'est quand même une communauté qui fait partie de la belgique	[7095, 36480, 8474, 8693, 11351, 6190, 27093, 7074, 8476, 8040]	celui-là être une société que faire pièce de le belgique
cefc-cfpb-1083-3B-738	si j'avais gagné par exemple euh le gros lot si j'avais eu des des des des millions	si j'avais gagné par exemple euh le gros lot si j'avais eu des des des des millions	[28359, 9839, 6632, 7218, 8476, 25133, 28359, 6632, 32761, 5374, 7074, 5374]	si passé me gagner le gros si me avoir plusieurs de plusieurs
cefc-cfpb-1083-3B-1218	le soir en rentrant	le soir en rentrant	[8476, 26997, 11709, 29714]	le nuit au rentrer_à_la_maison
cefc-cfpb-1083-3B-1816	la butte montmartre	la butte montmartre	[8476, 2704]	le ville
cefc-cfpb-1083-3B-74	ouais j'ai j'ai bien fait ça	oui j'ai j'ai bien fait ça	[5584, 6632, 32761, 6632, 32761, 6906]	oui me avoir me avoir celle-là
cefc-cfpb-1083-3B-570	sur le thème de la résidence	sur le thème de la résidence	[5451, 8476, 34796, 7074, 8476, 25728]	sur le matière_scolaire de le internat
cefc-cfpb-1083-3B-1149	et donc tous les soirs on grimpait là en haut pour aller voir ce feu d'artifices de très loin	et donc tous les soirs on grimpait là en haut pour aller voir ce feu d'artifices de très loin	[11399, 5596, 8477, 26997, 9829, 9839, 31672, 8237, 5375, 5388, 7194, 6564, 7095, 4654, 7074, 5474, 7074, 30385]	et tout les nuit prochain passé nous grimper là haut pour voir celui-là feu de feu_d'artifice de loin
cefc-cfpb-1083-3B-2306	et donc je suis beacoup plus libre	et donc je suis beacoup plus libre	[11399, 6632, 36480, 5508, 11474]	et me être plus_ libre
cefc-cfpb-1083-3B-572	je t'avais demandé si euh tu comptais rester ici	je t'avais demandé si euh tu comptais rester ici	[9839, 6632, 6625, 9840, 28359, 6625, 2714, 27206, 5382]	passé me toi demander si toi compter rester ici
cefc-cfpb-1083-3B-1121	mm tu as su voir l'expo cinquante-huit toi	mm tu as su voir l'expo cinquante-huit toi	[9839, 6625, 16885, 6564, 8476, 36241, 29360, 6625]	passé toi savoir voir le exposant 58 toi
cefc-cfpb-1083-3B-365	mais tu sais quelle commune	mais tu sais quelle commune	[11377, 6625, 16885, 22624, 38586]	alors_que toi savoir quelle village
