clips	text	text_process	pictos	tokens
cefc-clapi-reunion_organisation_dh-1503_2	-là hm euh qu'est-ce qu'on peut faire pour re-conquérir	-là hm euh qu'est-ce qu'on peut faire pour re-conquérir	[5375, 3418, 31672, 35949, 6190, 7194]	là est-ce_que nous pouvoir faire pour
cefc-clapi-reunion_organisation_dh-771	on en refait un autre	on en refait un autre	[31672, 11709, 11752, 2627, 17054]	nous au refaire un autre
cefc-clapi-reunion_organisation_dh-1458	il y a des coopératives d'activité déjà	il y a des coopératives d'activité déjà	[9001, 5374, 31278, 7074, 8008]	il_y_a plusieurs coopération de animation
cefc-clapi-reunion_organisation_dh-620	c'est un peu	c'est un peu	[7095, 36480, 29105]	celui-là être seconde
cefc-clapi-reunion_organisation_dh-975	la différence dans sa tête sans exploser	la différence dans sa tête sans exploser	[8476, 7034, 12272, 2673, 7813, 30954]	le dans son tête sans exploser
cefc-clapi-reunion_organisation_dh-1685	ils sont dans leurs pensées	ils sont dans leurs pensées	[7032, 36480, 7034, 12278, 26310]	ils être dans leurs pensée
cefc-clapi-reunion_organisation_dh-869	et il a fait que ça	et il a fait que ça	[11399, 9839, 6480, 6190, 11351, 6906]	et passé il faire que celle-là
cefc-clapi-reunion_organisation_dh-1751	c'est de la composition ça m euh	c'est de la composition ça m euh	[7095, 36480, 7074, 8476, 24795, 6906]	celui-là être de le composition celle-là
cefc-clapi-reunion_organisation_dh-493	il il y a plusieurs il y a plusieurs degrés	il il y a plusieurs il y a plusieurs degrés	[6480, 9001, 5374, 9001, 5374]	il il_y_a plusieurs il_y_a plusieurs
cefc-clapi-reunion_organisation_dh-995	puisque elle a elle-même connu une résilience euh à partir d'une d'une histoire	puisque elle a elle-même connu une résilience euh à partir d'une d'une histoire	[11348, 9839, 7029, 8456, 8474, 24753, 3417, 7074, 8474, 7074, 8474, 32634]	parce_que passé quant_à_elle connaître une contraire ! de une de une histoire
cefc-clapi-reunion_organisation_dh-1278	hm et on va chercher au plus loin et à partir de là le problème s'étiole tu vois ce que je veux dire le problème s'étiole on est plus prisonnier de son propre	hm et on va chercher au plus loin et à partir de là le problème s'étiole tu vois ce que je veux dire le problème s'étiole on est plus prisonnier de son propre	[11399, 9829, 31672, 9072, 5508, 36759, 11399, 7074, 5375, 8476, 5556, 11617, 7095, 11351, 5441, 9693, 8476, 5556, 31672, 36480, 5508, 4725, 7074, 12272, 26172]	et prochain nous aller_chercher plus_ à_quelques_pas_ et de là le problème tu_vois celui-là que vouloir dire le problème nous être plus_ prisonnier de son propre
cefc-clapi-reunion_organisation_dh-1834	on travaillait à partir de euh euh	on travaillait à partir de euh euh	[9839, 31672, 6624, 7074]	passé nous travailler de
cefc-clapi-reunion_organisation_dh-960	débats philosophiques stériles	débats philosophiques stériles	[16004]	contrer
cefc-clapi-reunion_organisation_dh-1316	les façons de voir les autres	les façons de voir les autres	[8477, 7074, 6564, 8477, 17056]	les de voir les autres
cefc-clapi-reunion_organisation_dh-682	peut-être que c'est le travail de	peut-être que c'est le travail de	[11351, 7095, 36480, 8476, 16087, 7074]	que celui-là être le emploi de
cefc-clapi-reunion_organisation_dh-980	les hm	les hm	[8477]	les
cefc-clapi-reunion_organisation_dh-2038	est-ce que vous voulez que je laisse quatorze heures à dix-huit heures	est-ce que vous voulez que je laisse quatorze heures à dix-huit heures	[3418, 7304, 5441, 11351, 6632, 21793, 29476, 7041, 29500]	est-ce_que vous vouloir que me s'en_aller 14:00 à 18:00
cefc-clapi-reunion_organisation_dh-1452	très intéressant	très intéressant	[25708, 37709]	trop intéresser
cefc-clapi-reunion_organisation_dh-1188	et des peuples qui ont vécu des traumatismes	et des peuples qui ont vécu des traumatismes	[11399, 5374, 38444, 9839, 11351, 11605, 5374]	et plusieurs gens passé que vivre plusieurs
cefc-clapi-reunion_organisation_dh-955	c'est ça	c'est ça	[7095, 36480, 6906]	celui-là être celle-là
cefc-clapi-reunion_organisation_dh-1648	si si si un programme déborde c'est justement parce que ça devient intéressant	si si si un programme déborde c'est justement parce que ça devient intéressant	[28359, 2627, 24320, 7095, 36480, 11348, 6906, 36434, 37709]	si un programme celui-là être parce_que celle-là devenir_sérieux intéresser
cefc-clapi-reunion_organisation_dh-1187	je ne le con-teste pas	je ne le con-teste pas	[6632, 8476, 7064, 3417, 28825, 5526]	me le avec ! tester non
cefc-clapi-reunion_organisation_dh-890	oui oui	oui oui	[5584]	oui
cefc-clapi-reunion_organisation_dh-1949	c'est-à-dire faut l'imaginer s dans sous la forme de l'arbre	c'est-à-dire faut l'imaginer s dans sous la forme de l'arbre	[16705, 15523, 8476, 37062, 7034, 5437, 8476, 37998, 7074, 8476, 3057]	expliquer devoir le imaginer dans en_dessous le forme de le arbre
cefc-clapi-reunion_organisation_dh-901	elle s'adapte elle s'adapte à t la ce	elle s'adapte elle s'adapte à t la ce	[7028, 8516, 7028, 8516, 7041, 8476, 7095]	elle adapter elle adapter à le celui-là
cefc-clapi-reunion_organisation_dh-43	mais c'est pas de la fausse monnaie euh	mais c'est pas de la fausse monnaie euh	[11377, 7095, 36480, 5526, 7074, 8476, 22198, 28833]	alors_que celui-là être non de le faux rendre_la_monnaie
cefc-clapi-reunion_organisation_dh-247	la l'approche en démocratie qui va arriver qui va être la démocratie euh du chaos mondial euh	la l'approche en démocratie qui va arriver qui va être la démocratie euh du chaos mondial euh	[8476, 11709, 21906, 9829, 11351, 16807, 11351, 36480, 8476, 21906, 7074, 8173]	le au gouvernement prochain que arrive que être le gouvernement de mondial
cefc-clapi-reunion_organisation_dh-1206	et quel est-ce chemin	et quel est-ce chemin	[11399, 22624, 36480, 7095, 6955]	et quelle être celui-là chemin
cefc-clapi-reunion_organisation_dh-1199	dans le temps présent euh de de nous	dans le temps présent euh de de nous	[7034, 8476, 22631, 9848, 7074, 31672]	dans le époque courant de nous
cefc-clapi-reunion_organisation_dh-843	sous inventons des alternatives au chaos	sous inventons des alternatives au chaos	[5437, 6531, 5374, 11709]	en_dessous inventer plusieurs au
cefc-clapi-reunion_organisation_dh-502	et ils le ils le sentent	et ils le ils le sentent	[11399, 7032, 8476, 7032, 8476, 25275]	et ils le ils le sentir
cefc-clapi-reunion_organisation_dh-1150	on fait rien bouger non plus	on fait rien bouger non plus	[31672, 6190, 29839, 27371]	nous faire rien bouger
cefc-clapi-reunion_organisation_dh-361	tant mieux	tant mieux	[7168, 11705]	nombreux améliorer
cefc-clapi-reunion_organisation_dh-1006	enfin visiblement son travail de résilience qu'elle a fait toute seule est énormissime bien sûr	enfin visiblement son travail de résilience qu'elle a fait toute seule est énormissime bien sûr	[9839, 12272, 16087, 7074, 26464, 11351, 7028, 6190, 7253, 36480, 5583]	passé son emploi de se_suicider que elle faire seul être bien_sûr
cefc-clapi-reunion_organisation_dh-2017	ici je vais ah ben	ici je vais ah ben	[5382, 6632, 8142]	ici me aller
cefc-clapi-reunion_organisation_dh-1044	voyez c'est son cheminement	voyez c'est son cheminement	[6564, 7095, 36480, 12272, 3417]	voir celui-là être son !
cefc-clapi-reunion_organisation_dh-1623	hm j'ai oublié de faire circuler une fiche	hm j'ai oublié de faire circuler une fiche	[9839, 6632, 26258, 7074, 6190, 23929, 8474, 32890]	passé me oublier de faire circuler une fiche
cefc-clapi-reunion_organisation_dh-1785	pam pam pam hm dans le groupe qui se	pam pam pam hm dans le groupe qui se	[9081, 7034, 8476, 7116, 11351]	pam dans le groupe que
cefc-clapi-reunion_organisation_dh-949	c'est plutôt ça le problème	c'est plutôt ça le problème	[7095, 36480, 14670, 6906, 8476, 5556]	celui-là être choix celle-là le problème
cefc-clapi-reunion_organisation_dh-635	il vous tombe dessus	il vous tombe dessus	[6480, 7304, 2675, 5451]	il vous tomber sur
cefc-clapi-reunion_organisation_dh-720	hm masse informe	hm masse informe	[38445, 24753, 37998]	foule contraire forme
cefc-clapi-reunion_organisation_dh-1630	c'est que il y a euh	c'est que il y a euh	[7095, 36480, 11351, 9001]	celui-là être que il_y_a
cefc-clapi-reunion_organisation_dh-1911	hm faudrait qu'on réfléchisse	hm faudrait qu'on réfléchisse	[15523, 11351, 9839, 31672, 38796, 3417]	devoir que passé nous penser !
cefc-clapi-reunion_organisation_dh-1453	quelque part euh où est-ce qu'on apprend la coopération	quelque part euh où est-ce qu'on apprend la coopération	[9819, 32872, 3418, 31672, 37810, 8476, 4570]	place où_est-ce est-ce_que nous étudier le aider
cefc-clapi-reunion_organisation_dh-1136	bah oui c'est à cet endroit-là	bah oui c'est à cet endroit-là	[5584, 7095, 36480, 7041, 7091, 11696, 5375]	oui celui-là être à cet doute là
cefc-clapi-reunion_organisation_dh-632	on euh on souffrait d'un accident grave euh ou une maladie euh	on euh on souffrait d'un accident grave euh ou une maladie euh	[9839, 31672, 30620, 7074, 2627, 4551, 36449, 11317, 8474, 8558]	passé nous avoir_mal de un accident_de_voiture grave ou une maladie
cefc-clapi-reunion_organisation_dh-1835	voir ça	voir ça	[6564, 6906, 3417]	voir celle-là !
cefc-clapi-reunion_organisation_dh-880	bien c'est se transformer soi-même	bien c'est se transformer soi-même	[5397, 7095, 36480, 38753, 6632, 4667]	heureusement celui-là être inverser me même
cefc-clapi-reunion_organisation_dh-1033	ce que tu voulais dire	ce que tu voulais dire	[7095, 11351, 9839, 6625, 5441, 9693]	celui-là que passé toi vouloir dire
cefc-clapi-reunion_organisation_dh-1079	euh il faut	euh il faut	[15523]	devoir
cefc-clapi-reunion_organisation_dh-1232	résolvaient les problèmes	résolvaient les problèmes	[37711, 8477, 5556, 3417]	réponse les problème !
cefc-clapi-reunion_organisation_dh-916	s'ha s'habitue déjà au au chaos naturel	s'ha s'habitue déjà au au chaos naturel	[2704, 11709]	ville au
cefc-clapi-reunion_organisation_dh-1856	hm hm et quand on réunissait des gens enfin bon se réunissait avec d'autres personnes	hm hm et quand on réunissait des gens enfin bon se réunissait avec d'autres personnes	[11399, 32874, 9839, 31672, 12289, 5374, 38444, 34641, 12289, 7064, 7074, 17056, 34560]	et quand passé nous réunir plusieurs gens exact réunir avec de autres personne
cefc-clapi-reunion_organisation_dh-1275	hm hm on se dit oui c'est ça ouais	hm hm on se dit oui c'est ça oui	[31672, 9693, 5584, 7095, 36480, 6906, 5584]	nous dire oui celui-là être celle-là oui
cefc-clapi-reunion_organisation_dh-1213	et mais on on est ca aussi dans une dans une entreprise collective	et mais on on est ca aussi dans une dans une entreprise collective	[11399, 11377, 31672, 36480, 25898, 7034, 8474, 7034, 8474, 24507, 38445]	et alors_que nous être calcium dans une dans une entreprise foule
cefc-clapi-reunion_organisation_dh-483	on le on le prend on le on est à l'intérieur	on le on le prend on le on est à l'intérieur	[31672, 8476, 31672, 8476, 10148, 31672, 8476, 31672, 36480, 5439]	nous le nous le prendre nous le nous être dedans
cefc-clapi-reunion_organisation_dh-678	ça c'est qu'il est trop général	ça c'est qu'il est trop général	[6906, 7095, 36480, 11351, 6480, 36480, 25708]	celle-là celui-là être que il être trop
cefc-clapi-reunion_organisation_dh-773	les pays se font se défont se refont	les pays se font se défont se refont	[8477, 35431, 6190, 5440, 11752]	les comme faire défaire refaire
cefc-clapi-reunion_organisation_dh-1744	et sorti du placard	et sorti du placard	[11399, 5568, 7074, 36766]	et sortir de placard
cefc-clapi-reunion_organisation_dh-243	et qui euh que je trouve terrifiants ben c'est c'est un sorte réalisme un peu imaginé	et qui euh que je trouve terrifiants ben c'est c'est un sorte réalisme un peu imaginé	[11399, 9857, 11351, 9839, 6632, 24742, 37772, 7095, 36480, 7095, 36480, 2627, 29105, 37062]	et anonymes que passé me trouver terrifiant celui-là être celui-là être un seconde imaginer
cefc-clapi-reunion_organisation_dh-1878	c'est juste que ces gens ont les capacités de faire ça	c'est juste que ces gens ont les capacités de faire ça	[7095, 36480, 21381, 11351, 7092, 38444, 32761, 8477, 35949, 7074, 6190, 6906]	celui-là être juste que ces gens avoir les pouvoir de faire celle-là
cefc-clapi-reunion_organisation_dh-853	oui et s	oui et s	[5584, 11399]	oui et
cefc-clapi-reunion_organisation_dh-892	mais choisissons notre monde à la limite	mais choisissons notre monde à la limite	[11377, 30510, 12268, 30015, 7041, 8476, 32765]	alors_que préférer notre globe à le limite
cefc-clapi-reunion_organisation_dh-1277	mais ça peut être autre chose	mais ça peut être autre chose	[11377, 6906, 35949, 36480, 17054, 11318]	alors_que celle-là pouvoir être autre truc
cefc-clapi-reunion_organisation_dh-951	de devoir le changer	de devoir le changer	[7074, 15523, 8476, 37360]	de devoir le changer
cefc-clapi-reunion_organisation_dh-602	sur c'est-à-dire que tu as raison de dire euh	sur c'est-à-dire que tu as raison de dire euh	[5451, 16705, 11351, 6625, 8715, 7074, 9693]	sur expliquer que toi sûr de dire
cefc-clapi-reunion_organisation_dh-1047	euh il a passé des années des années à se faire opérer à se muscler à devenir champion international de de basket fauteuil de natation de basket fauteuil et puis de rugby	euh il a passé des années des années à se faire opérer à se muscler à devenir champion international de de basket fauteuil de natation de basket fauteuil et puis de rugby	[9839, 6480, 31999, 5374, 6903, 7074, 6903, 7041, 6190, 5530, 7041, 37804, 7041, 11578, 8173, 7074, 10166, 2570, 7074, 25038, 7074, 10166, 2570, 7074, 21949]	passé il passer plusieurs année de année à faire opérer à perdre_du_poids à champion mondial de basketball fauteuil de crawl de basketball fauteuil de rugby
cefc-clapi-reunion_organisation_dh-2184	oui exposition de peinture	oui exposition de peinture	[5584, 21859, 7074, 4870]	oui exposition de peinture
cefc-clapi-reunion_organisation_dh-971	et un autre serait de d d plus sur le le le le niveau de la communication euh	et un autre serait de d d plus sur le le le le niveau de la communication euh	[11399, 2627, 17054, 36480, 7074, 3088, 5508, 5451, 8476, 37864, 7074, 8476, 37217]	et un autre être de d plus_ sur le étage de le interagir
cefc-clapi-reunion_organisation_dh-128	construisons la transition	construisons la transition	[2713, 8476, 3417]	construire le !
cefc-clapi-reunion_organisation_dh-662	ah hm et donc peut-être la résilience travaille de cette façon-là hm jusqu'à ce qu'on ait compris	ah hm et donc peut-être la résilience travaille de cette façon-là hm jusqu'à ce qu'on ait compris	[11399, 9839, 8476, 6624, 7074, 8476, 5375, 7771, 7095, 11351, 31672, 11697]	et passé le travailler de le là jusqu’à celui-là que nous comprendre
cefc-clapi-reunion_organisation_dh-679_2	du coup il devient compréhensible et et pas euh hm pas palpable enfin voilà	du coup il devient compréhensible et et pas euh hm pas palpable enfin voilà	[6480, 8715, 11697, 11399, 5526]	il sûr comprendre et non
cefc-clapi-reunion_organisation_dh-1380	hm oui	hm oui	[5584]	oui
