clips	text	text_process	pictos	tokens
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-65	et c'est quoi la prochaine ère d'ailleurs	et c'est quoi la prochaine ère d'ailleurs	[11399, 10366, 8476, 9829, 32806]	et qu'est-ce_que_c'est_ça le prochain ancien
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-50	et puis elle s'est mise à regarder ce qui lui passait devant les yeux comme si elle rêvait	et puis elle s'est mise à regarder ce qui lui passait devant les yeux comme si elle rêvait	[9839, 7028, 6989, 7041, 6564, 7095, 11351, 6481, 34844, 8477, 2876, 12313, 28359, 7028, 7257]	passé elle mettre à voir celui-là que lui dépasser les yeux comme si elle rêver
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-186	je dis monsieur le président	je dis monsieur le président	[6632, 9693, 4744, 8476, 16378]	me dire monsieur le président
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-203	hé hé hé il essaye d'avoir l'air aimable	hé hé hé il essaye d'avoir l'air aimable	[6480, 26144, 7074, 12359, 33994]	il essayer de avoir_l'air gentil
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-56	mais alors elle pleurait pas des larmes ordinaires cette géante	mais alors elle pleurait pas des larmes ordinaires cette géante	[11377, 9839, 7028, 7147, 5526, 7074, 14252, 8476]	alors_que passé elle pleurer non de larmes le
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-31	pourquoi pas gauche à droite	pourquoi pas gauche à droite	[24763, 5526, 9203, 9202]	pourquoi non gauche droite
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-193	il m'a dit dis-moi ce que c'est que la vérité j'ai dit monsieur le président essayez d'avoir l'air aimable	il m'a dit dis-moi ce que c'est que la vérité j'ai dit monsieur le président essayez d'avoir l'air aimable	[9839, 6480, 6632, 9693, 6632, 7095, 11351, 7095, 36480, 11351, 8476, 37236, 6632, 9693, 4744, 8476, 16378, 26144, 7074, 12359, 33994]	passé il me dire me celui-là que celui-là être que le vérité me dire monsieur le président essayer de avoir_l'air gentil
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-220	il faut dire qu'il a pas beaucoup de place parce que les dents prennent toute la place dans la tête	il faut dire qu'il a pas beaucoup de place parce que les dents prennent toute la place dans la tête	[9693, 11351, 6480, 32761, 5546, 7074, 9819, 11348, 8477, 2737, 10148, 5596, 8476, 9819, 7034, 8476, 2673]	dire que il avoir peu de place parce_que les dents prendre tout le place dans le tête
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-81	les larmes de la géante au-dessus de l'orbite de laquelle nous sommes installés	les larmes de la géante au-dessus de l'orbite de laquelle nous sommes installés	[8477, 14252, 7074, 8476, 5451, 7074, 8476, 7074, 9839, 31672, 2872]	les larmes de le sur de le de passé nous mettre_dans_l'ordre
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-53	et alors en voyant comme cette soirée allait être très belle	et alors en voyant comme cette soirée allait être très belle	[11399, 11709, 6564, 12313, 9829, 8476, 24963, 36480, 25708, 11194]	et au voir comme prochain le soirée être trop beau
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-45	attends une orbite de du crâne d'une géante	attends une orbite de du crâne d'une géante	[28677, 8474, 7074, 5697, 7074, 8474, 11273, 3417]	attendre une de crâne de une géant !
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-80	tous les gens il il s'est trouvé qu'on s'est rendu compte que	tous les gens il il s'est trouvé qu'on s'est rendu compte que	[5596, 8477, 38444, 6480, 36392, 11351, 31672, 12351, 11351]	tout les gens il se_trouver que nous réaliser que
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-49	elle s'est allongée comme ça sur le côté droit	elle s'est allongée comme ça sur le côté droit	[9839, 7028, 36480, 32832, 12313, 6906, 5451, 8476, 5367, 8612]	passé elle être s'allonger comme celle-là sur le à_côté_de juriste
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-7	vous vous êtes pas rendu compte	vous vous êtes pas rendu compte	[9839, 7304, 5526, 12351]	passé vous non réaliser
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-143	à descendre par les escaliers	à descendre par les escaliers	[7041, 7212, 28451]	à par descendre_les_escaliers
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-103	est hein c'est ça comme ça	est hein c'est ça comme ça	[8114, 7095, 36480, 6906, 12313, 6906]	est celui-là être celle-là comme celle-là
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-12	mais quand on est debout on sent ça	mais quand on est debout on sent ça	[11377, 32874, 31672, 13370, 31672, 25275, 6906]	alors_que quand nous être_debout nous sentir celle-là
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-189	et il dit c'est la vérité	et il dit c'est la vérité	[11399, 6480, 9693, 7095, 36480, 8476, 37236]	et il dire celui-là être le vérité
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-104	la largeur de la caverne	la largeur de la caverne	[8476, 8023, 7074, 8476, 2729]	le largeur de le antre
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-228	petit bout de roi petit bout de voix petit bout de mot petit bout de mot aidez-moi raconter à dire la vérité	petit bout de roi petit bout de voix petit bout de mot petit bout de mot aidez-moi raconter à dire la vérité	[4716, 32906, 7074, 5563, 4716, 32906, 7074, 4716, 32906, 7074, 9837, 4716, 32906, 7074, 9837, 4570, 6632, 6461, 7041, 9693, 8476, 37236]	petit bout de roi petit bout de petit bout de mot petit bout de mot aider me raconter à dire le vérité
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-217	hé et alors puisque tu m'as dit la vérité je ne te mangerai pas un crocodile qui tient sa parole	hé et alors puisque tu m'as dit la vérité je ne te mangerai pas un crocodile qui tient sa parole	[11399, 11348, 9829, 9839, 6625, 6632, 9693, 8476, 37236, 6632, 6625, 38413, 5526, 2627, 2343, 11351, 32761, 12272]	et parce_que prochain passé toi me dire le vérité me toi manger non un crocodile que avoir son
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-51	et elle a vu tout ce qui allait se passer	et elle a vu tout ce qui allait se passer	[11399, 9839, 7028, 6564, 5596, 7095, 11351, 8142, 31999]	et passé elle voir tout celui-là que aller passer
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-89	et alors il faut dire que pour se conserver évidemment les larmes de la géante	et alors il faut dire que pour se conserver évidemment les larmes de la géante	[11399, 9693, 11351, 7194, 25151, 8477, 14252, 7074, 8476, 11273]	et dire que pour garder les larmes de le géant
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-139	son chat est allergique à la moquette	son chat est allergique à la moquette	[12272, 7114, 36480, 7041, 8476, 2826]	son chat être à le plage
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-152	mais c'est ma fille qui est en deuxième année d'architecture	mais c'est ma fille qui est en deuxième année d'architecture	[11377, 7095, 36480, 12264, 32845, 11351, 36480, 11709, 34477, 6903, 7074, 26881]	alors_que celui-là être mon fille que être au deuxième année de architecture
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-211	et alors là le conteur s'est complètement dégonflé	et alors là le conteur s'est complètement dégonflé	[11399, 5375, 9839, 8476, 28241, 6215]	et là passé le conteur lâcher
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-84	donc le ses larmes ça donnait du courage aux gens qui en manquaient	donc le ses larmes ça donnait du courage aux gens qui en manquaient	[8476, 12276, 14252, 9839, 6906, 17040, 11712, 36163, 38444, 13358, 11709, 32360]	le ses larmes passé celle-là donner du courageux gens à_qui_? au manquer
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-163	il faut absolument que je boive un coup	il faut absolument que je boive un coup	[15523, 11351, 6632, 6061]	devoir que me boire
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-28	mais bon elle a été démolie par la guerre	mais bon elle a été démolie par la guerre	[7028, 11230, 7212, 8476, 12256]	elle démolissant par le guerre
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-109	il a tout bouffé avant que les autres aient eu le temps de parler	il a tout bouffé avant que les autres aient eu le temps de parler	[9839, 6480, 5596, 6456, 32745, 11351, 8477, 17056, 32761, 17058, 7074, 6517]	passé il tout comestible avant que les autres avoir avoir_le_temps de parler
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-95	ils se sont cachés au fond de la caverne	ils se sont cachés au fond de la caverne	[9839, 7032, 36480, 4642, 11709, 32818, 7074, 8476, 2729]	passé ils être se_cacher au fond_marin de le antre
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-2	peut-être que vous avez pas l'habitude de venir ici	peut-être que vous avez pas l'habitude de venir ici	[11351, 7304, 32761, 5526, 8476, 7074, 32669, 5382]	que vous avoir non le de venir ici
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-200	et puis surtout il se disait qu'est-ce que je vais bien pouvoir raconter	et puis surtout il se disait qu'est-ce que je vais bien pouvoir raconter	[9839, 6480, 9693, 3418, 13630, 35949, 6461]	passé il dire est-ce_que ça_va pouvoir raconter
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-181	là je sais pas du tout ce que c'est	là je sais pas du tout ce que c'est	[5375, 7180, 7095, 11351, 7095, 36480]	là je_ne_sais_plus celui-là que celui-là être
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-132	et tout à coup j'ai j'ai vu mon mon nouveau patron le crocodile	et tout à coup j'ai j'ai vu mon mon nouveau patron le crocodile	[11399, 25736, 9839, 6632, 32761, 6632, 6564, 12264, 11316, 22755, 2343]	et immédiatement passé me avoir me voir mon nouveau chef crocodile
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-134	mais je n'avais pas le temps de parler	mais je n'avais pas le temps de parler	[11377, 9839, 6632, 5526, 17058, 7074, 6517]	alors_que passé me non avoir_le_temps de parler
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-166	parce que ma femme vient d'accoucher de sextuplés il faut absolument que je trouve des berceaux euh dans les grands magasins avant noël	parce que ma femme vient d'accoucher de sextuplés il faut absolument que je trouve des berceaux euh dans les grands magasins avant noël	[11348, 12264, 24621, 32669, 7074, 31712, 7074, 15523, 11351, 6632, 24742, 5374, 5980, 7034, 8477, 4557, 9116, 32745, 3092]	parce_que mon femme venir de accoucher de devoir que me trouver plusieurs berceau dans les grands magasin avant noël
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-26	mais en réalité c'est que ça été installé cet endroit-là avant	mais en réalité c'est que ça été installé cet endroit-là avant	[11377, 11709, 37744, 7095, 36480, 11351, 6906, 2872, 7091, 11696, 5375, 32745]	alors_que au dernière_fois celui-là être que celle-là mettre_dans_l'ordre cet doute là avant
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-20	euh est-ce qu'il y a des membres de de la municipalité ici non	euh est-ce qu'il y a des membres de de la municipalité ici non	[3418, 9001, 5374, 29086, 7074, 8476, 2823, 5382, 5525]	est-ce_que il_y_a plusieurs extrémités de le rural ici non
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-175	sinon mes les enfants vont me me matraquer	sinon mes les enfants vont me me matraquer	[12266, 8477, 6975, 8142, 6632, 2777]	mes les enfants aller me dégobiller
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-57	elle elle pleurait euh des des larmes	elle elle pleurait euh des des larmes	[9839, 7028, 7147, 7074, 5374, 14252]	passé elle pleurer de plusieurs larmes
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-14	mais euh évidemment euh il y a eu la guerre euh bon tout ça été un peu remué	mais euh évidemment euh il y a eu la guerre euh bon tout ça été un peu remué	[11377, 9001, 8476, 12256, 34641, 5596, 6906, 36480, 29105, 5981]	alors_que il_y_a le guerre exact tout celle-là être seconde remuer
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-42	ce qu'il faut que vous sachiez c'est que c'est pas du tout une une caverne en fait euh	ce qu'il faut que vous sachiez c'est que c'est pas du tout une une caverne en fait euh	[7095, 11351, 15523, 11351, 9839, 7304, 16885, 7095, 36480, 11351, 7095, 36480, 5526, 8474, 2729]	celui-là que devoir que passé vous savoir celui-là être que celui-là être non une antre
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-36	le sol il tremble à force de trembler	le sol il tremble à force de trembler	[8476, 2575, 6480, 7109, 7041, 36539, 7074, 7109]	le sol il trembler à force de trembler
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-1	je sais pas si vous vous êtes rendu compte	je sais pas si vous vous êtes rendu compte	[9839, 5526, 28359, 7304, 12351]	passé non si vous réaliser
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-141	c'est la vérité monsieur le pré	c'est la vérité monsieur le pré	[7095, 36480, 8476, 37236, 4744, 8476, 2683]	celui-là être le vérité monsieur le campagne
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-10_2	vous sentez oui	vous sentez oui	[7304, 25275, 5584]	vous sentir oui
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-15	mais l'endroit	mais l'endroit	[11377, 8476, 11696]	alors_que le doute
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-79	avant ça euh évidemment euh euh	avant ça euh évidemment euh euh	[32745, 6906]	avant celle-là
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-21	ce serait important qu'ils qu'ils sachent quand même que je sais pas comment ça se fait que les lieux comme ça se mettent dans des endroits	ce serait important qu'ils qu'ils sachent quand même que je sais pas comment ça se fait que les lieux comme ça se mettent dans des endroits	[7095, 36480, 22627, 11351, 7032, 11351, 7032, 16885, 11351, 5526, 22619, 6906, 6190, 11351, 8477, 32598, 12313, 6906, 6989, 7034, 5374, 9819]	celui-là être admirer que ils que ils savoir que non comment celle-là faire que les lieux comme celle-là mettre dans plusieurs place
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-192	et il a disparu dans les stalactites et les stalagmites du crocodile	et il a disparu dans les stalactites et les stalagmites du crocodile	[11399, 9839, 6480, 6493, 7034, 8477, 11399, 8477, 2343]	et passé il disparaître dans les et les crocodile
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-72	bon d'accord bon c'est c'est pas important	bon d'accord bon c'est c'est pas important	[34641, 31410, 34641, 7095, 36480, 7095, 36480, 5526, 22627]	exact d'accord exact celui-là être celui-là être non admirer
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-125	ça je vais faire quelque chose	ça je vais faire quelque chose	[6906, 9829, 6632, 6190, 11318]	celle-là prochain me faire truc
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-122	dans dans les temps anciens	dans dans les temps anciens	[7034, 8477, 22631, 32806]	dans les époque ancien
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-180	et il me dit t'as pas remarqué dans la plaidoirie ce qu'ils ils invoquent tous quelque chose	et il me dit t'as pas remarqué dans la plaidoirie ce qu'ils ils invoquent tous quelque chose	[11399, 9839, 6480, 6632, 9693, 6625, 37163, 25087, 5526, 7034, 8476, 7095, 11351, 7032, 5596, 11318]	et passé il me dire toi une_autre_fois marquer non dans le celui-là que ils tout truc
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-137	ma mère est ma mère est très très très très malade	ma mère est ma mère est très très très très malade	[12264, 31148, 36480, 12264, 31148, 36480, 25708, 38481]	mon mère être mon mère être trop malade
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-107	la seule chose c'est qu'il ouvre et qu'il ferme comme ça	la seule chose c'est qu'il ouvre et qu'il ferme comme ça	[8476, 7253, 11318, 7095, 36480, 11351, 6480, 2637, 11399, 11351, 6480, 2697, 12313, 6906]	le seul truc celui-là être que il ouvrir et que il fermer comme celle-là
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-129	je suis descendu par la le le petit escalier en colimaçon	je suis descendu par la le le petit escalier en colimaçon	[9839, 6632, 6053, 7212, 8476, 4716, 27491, 11709]	passé me descendre par le petit escalier au
cefc-frenchoralnarrative-De_La_Salle_GRAND-MERE_MENSONGE_1-162	moi moi moi c'est c'est c'est exactement la même chose mais monsieur le président	moi moi moi c'est c'est c'est exactement la même chose mais monsieur le président	[6632, 7095, 36480, 7095, 36480, 7095, 36480, 8476, 4667, 11318, 11377, 4744, 8476, 16378]	me celui-là être celui-là être celui-là être le même truc alors_que monsieur le président
