id_picto	lemma	synsets	sense_keys
11546	mariage	['13987306-n', '08005815-n', '01039028-n']	['marriage%1:26:00::', 'marriage%1:04:00::', 'wedding%1:04:00::', 'matrimony%1:26:00::', 'man_and_wife%1:14:00::', 'married_couple%1:14:00::', 'wedlock%1:26:00::', 'union%1:26:02::', 'marriage%1:14:00::', 'spousal_relationship%1:26:00::', 'marriage_ceremony%1:04:00::']
11546	mariés	['01039028-n', '13987306-n', '08005815-n']	['marriage%1:26:00::', 'marriage%1:04:00::', 'wedding%1:04:00::', 'matrimony%1:26:00::', 'man_and_wife%1:14:00::', 'married_couple%1:14:00::', 'wedlock%1:26:00::', 'union%1:26:02::', 'marriage%1:14:00::', 'spousal_relationship%1:26:00::', 'marriage_ceremony%1:04:00::']
11548	cérémonie	['13987306-n', '08005815-n', '01039028-n']	['marriage%1:26:00::', 'marriage%1:04:00::', 'wedding%1:04:00::', 'matrimony%1:26:00::', 'man_and_wife%1:14:00::', 'married_couple%1:14:00::', 'wedlock%1:26:00::', 'union%1:26:02::', 'marriage%1:14:00::', 'spousal_relationship%1:26:00::', 'marriage_ceremony%1:04:00::']
11548	cérémonies	['13987306-n']	['marriage%1:26:00::', 'matrimony%1:26:00::', 'wedlock%1:26:00::', 'union%1:26:02::', 'spousal_relationship%1:26:00::']
11548	mariage	['08005815-n', '01039028-n', '13987306-n']	['marriage%1:26:00::', 'marriage%1:04:00::', 'wedding%1:04:00::', 'matrimony%1:26:00::', 'man_and_wife%1:14:00::', 'married_couple%1:14:00::', 'wedlock%1:26:00::', 'union%1:26:02::', 'marriage%1:14:00::', 'spousal_relationship%1:26:00::', 'marriage_ceremony%1:04:00::']
11548	mariages	['08005815-n']	['man_and_wife%1:14:00::', 'married_couple%1:14:00::', 'marriage%1:14:00::']
11550	mari	['10213586-n']	['husband%1:18:00::', 'hubby%1:18:00::', 'married_man%1:18:00::']
11552	épouse	['10800308-n']	['wife%1:18:00::', 'married_woman%1:18:00::']
11554	gay	['00858476-n', '01204965-a', '10202544-n']	['homosexual%1:18:00::', 'gayness%1:04:00::', 'homosexualism%1:04:00::', 'queerness%1:04:00::', 'homoeroticism%1:04:00::', 'gay%1:18:00::', 'homosexuality%1:04:00::', 'homophile%1:18:00::', 'homosexual%3:00:00::', 'homo%1:18:00::']
11554	gays	['00858476-n', '01204965-a', '10202544-n']	['homosexual%1:18:00::', 'gayness%1:04:00::', 'homosexualism%1:04:00::', 'queerness%1:04:00::', 'homoeroticism%1:04:00::', 'gay%1:18:00::', 'homosexuality%1:04:00::', 'homophile%1:18:00::', 'homosexual%3:00:00::', 'homo%1:18:00::']
11554	homosexualité	['01204965-a', '10202544-n', '00858476-n']	['homosexual%1:18:00::', 'gayness%1:04:00::', 'homosexualism%1:04:00::', 'queerness%1:04:00::', 'homoeroticism%1:04:00::', 'gay%1:18:00::', 'homophile%1:18:00::', 'homosexuality%1:04:00::', 'homosexual%3:00:00::', 'homo%1:18:00::']
11554	homosexuel	['10202544-n', '00858476-n', '01204965-a', '00858476-n', '01204965-a', '10202544-n']	['homosexual%1:18:00::', 'gayness%1:04:00::', 'homosexualism%1:04:00::', 'queerness%1:04:00::', 'homoeroticism%1:04:00::', 'gay%1:18:00::', 'homophile%1:18:00::', 'homosexuality%1:04:00::', 'homosexual%3:00:00::', 'homo%1:18:00::']
11554	homosexuels	['00858476-n', '01204965-a', '10202544-n']	['homosexual%1:18:00::', 'gayness%1:04:00::', 'homosexualism%1:04:00::', 'queerness%1:04:00::', 'homoeroticism%1:04:00::', 'gay%1:18:00::', 'homosexuality%1:04:00::', 'homophile%1:18:00::', 'homosexual%3:00:00::', 'homo%1:18:00::']
11556	homosexualité	['10274662-n', '00859053-n', '01205665-s']	['tribade%1:18:00::', 'gay_woman%1:18:00::', 'lesbian%1:18:00::', 'sapphic%5:00:00:homosexual:00', 'lesbianism%1:04:00::', 'lesbian%5:00:00:homosexual:00', 'sapphism%1:04:00::']
11556	homosexuel	['00859053-n', '01205665-s', '10274662-n']	['tribade%1:18:00::', 'gay_woman%1:18:00::', 'lesbian%1:18:00::', 'sapphic%5:00:00:homosexual:00', 'lesbianism%1:04:00::', 'lesbian%5:00:00:homosexual:00', 'sapphism%1:04:00::']
11556	lesbianisme	['01205665-s', '10274662-n', '00859053-n']	['tribade%1:18:00::', 'gay_woman%1:18:00::', 'lesbian%1:18:00::', 'sapphic%5:00:00:homosexual:00', 'lesbianism%1:04:00::', 'lesbian%5:00:00:homosexual:00', 'sapphism%1:04:00::']
11556	lesbienne	['01205665-s', '10274662-n', '00859053-n']	['tribade%1:18:00::', 'gay_woman%1:18:00::', 'lesbian%1:18:00::', 'sapphic%5:00:00:homosexual:00', 'lesbianism%1:04:00::', 'lesbian%5:00:00:homosexual:00', 'sapphism%1:04:00::']
11556	lesbiennes	['01205665-s', '10274662-n', '00859053-n']	['tribade%1:18:00::', 'gay_woman%1:18:00::', 'lesbian%1:18:00::', 'sapphic%5:00:00:homosexual:00', 'lesbianism%1:04:00::', 'lesbian%5:00:00:homosexual:00', 'sapphism%1:04:00::']
11558	bisexualité	['01205819-a', '09876413-n', '00858789-n', '01482214-s']	['epicene%5:00:00:androgynous:00', 'bisexual%3:00:00::', 'bisexual_person%1:18:00::', 'bisexuality%1:04:00::', 'bisexual%1:18:00::', 'bisexual%5:00:00:androgynous:00']
11558	bisexuel	['09876413-n', '00858789-n', '01482214-s', '01205819-a']	['epicene%5:00:00:androgynous:00', 'bisexual%3:00:00::', 'bisexual_person%1:18:00::', 'bisexuality%1:04:00::', 'bisexual%1:18:00::', 'bisexual%5:00:00:androgynous:00']
11559	bisexualité	['01205819-a', '09876413-n', '00858789-n', '01482214-s']	['epicene%5:00:00:androgynous:00', 'bisexual%3:00:00::', 'bisexual_person%1:18:00::', 'bisexuality%1:04:00::', 'bisexual%1:18:00::', 'bisexual%5:00:00:androgynous:00']
11559	bisexuel	['09876413-n', '00858789-n', '01482214-s', '01205819-a']	['epicene%5:00:00:androgynous:00', 'bisexual%3:00:00::', 'bisexual_person%1:18:00::', 'bisexuality%1:04:00::', 'bisexual%1:18:00::', 'bisexual%5:00:00:androgynous:00']
11562	bisexualité	['01205819-a', '09876413-n', '00858789-n', '01482214-s']	['epicene%5:00:00:androgynous:00', 'bisexual%3:00:00::', 'bisexual_person%1:18:00::', 'bisexuality%1:04:00::', 'bisexual%1:18:00::', 'bisexual%5:00:00:androgynous:00']
11562	bisexuel	['09876413-n', '00858789-n', '01482214-s', '01205819-a']	['epicene%5:00:00:androgynous:00', 'bisexual%3:00:00::', 'bisexual_person%1:18:00::', 'bisexuality%1:04:00::', 'bisexual%1:18:00::', 'bisexual%5:00:00:androgynous:00']
11563	bisexualité	['01205819-a', '09876413-n', '00858789-n', '01482214-s']	['epicene%5:00:00:androgynous:00', 'bisexual%3:00:00::', 'bisexual_person%1:18:00::', 'bisexuality%1:04:00::', 'bisexual%1:18:00::', 'bisexual%5:00:00:androgynous:00']
11563	bisexuel	['09876413-n', '00858789-n', '01482214-s', '01205819-a']	['epicene%5:00:00:androgynous:00', 'bisexual%3:00:00::', 'bisexual_person%1:18:00::', 'bisexuality%1:04:00::', 'bisexual%1:18:00::', 'bisexual%5:00:00:androgynous:00']
11566	transexualité	['10745529-n', '14595655-n', '02608757-a']	['transsexualism%1:26:00::', 'transsexual%3:00:00::', 'transexual%1:18:02::', 'transsexual%1:18:02::', 'transgendered%1:18:00::']
11566	transexuels	['02608757-a', '10745529-n', '14595655-n']	['transsexualism%1:26:00::', 'transsexual%3:00:00::', 'transexual%1:18:02::', 'transsexual%1:18:02::', 'transgendered%1:18:00::']
11568	transexualité	['14595655-n', '02608757-a', '10745529-n']	['transsexualism%1:26:00::', 'transsexual%3:00:00::', 'transexual%1:18:02::', 'transsexual%1:18:02::', 'transgendered%1:18:00::']
11568	transexuel	['10745529-n', '14595655-n', '02608757-a', '02608757-a', '10745529-n', '14595655-n']	['transsexualism%1:26:00::', 'transsexual%3:00:00::', 'transexual%1:18:02::', 'transsexual%1:18:02::', 'transgendered%1:18:00::']
11570	transexualité	['14595655-n', '02608757-a', '10745529-n']	['transsexualism%1:26:00::', 'transsexual%3:00:00::', 'transexual%1:18:02::', 'transsexual%1:18:02::', 'transgendered%1:18:00::']
11570	transexuel	['10745529-n', '14595655-n', '02608757-a', '02608757-a', '10745529-n', '14595655-n']	['transsexualism%1:26:00::', 'transsexual%3:00:00::', 'transexual%1:18:02::', 'transsexual%1:18:02::', 'transgendered%1:18:00::']
11572	plantes	['00017402-n']	['flora%1:03:00::', 'plant%1:03:00::', 'plant_life%1:03:00::']
11576	suggérer	['05924749-n', '00876925-v']	['propose%2:32:00::', 'advise%2:32:02::', 'suggestion%1:09:00::', 'suggest%2:32:00::']
11576	suggestion	['05924749-n', '00876925-v']	['propose%2:32:00::', 'advise%2:32:02::', 'suggestion%1:09:00::', 'suggest%2:32:00::']
11576	suggestions	['05924749-n']	['suggestion%1:09:00::']
11578	champions	['09926157-n']	['champion%1:18:01::', 'title-holder%1:18:00::', 'champ%1:18:00::']
11578	gagnant	['09926157-n', '10802616-n']	['victor%1:18:00::', 'winner%1:18:00::', 'champ%1:18:00::', 'title-holder%1:18:00::', 'champion%1:18:01::']
11578	gagnants	['09926157-n']	['champion%1:18:01::', 'title-holder%1:18:00::', 'champ%1:18:00::']
11578	vainqueur	['10802616-n', '09926157-n']	['victor%1:18:00::', 'winner%1:18:00::', 'champ%1:18:00::', 'title-holder%1:18:00::', 'champion%1:18:01::']
11578	vainqueurs	['10802616-n']	['victor%1:18:00::', 'winner%1:18:00::']
11584	concerts	['06905814-n']	['concert%1:10:00::']
11591	moi aussi!	['00048072-r']	['also%4:02:00::', 'as_well%4:02:01::', 'too%4:02:01::', 'besides%4:02:03::', 'likewise%4:02:01::']
11593	moi non plus!	['00526784-s']	['neither%5:00:00:incomplete:00']
11595	ne touche pas !	['00202772-n', '01765887-s', '02131823-v', '01208838-v', '01208316-v']	['adjoin%2:35:03::', 'touch%2:39:00::', 'verboten%5:00:00:impermissible:00', 'forbiddance%1:04:00::', 'touch%2:35:01::', 'taboo%5:00:00:impermissible:00', 'contact%2:35:03::', 'inhibition%1:04:01::', 'meet%2:35:00::', 'prohibited%5:00:00:impermissible:00', 'tabu%5:00:00:impermissible:00', 'prohibition%1:04:00::', 'out%5:00:00:impermissible:00', 'proscribed%5:00:00:impermissible:00', 'touch%2:35:00::', 'forbidden%5:00:00:impermissible:00']
11597	ça va?	['\\N']	[]
11597	comment ça va ?	['\\N']	[]
11599	fantastique !	['02088253-s', '01681111-s', '01127641-s', '02339254-a']	['ok%5:00:00:satisfactory:00', 'all_right%5:00:00:satisfactory:00', 'corking%5:00:00:good:01', 'okay%5:00:00:satisfactory:00', 'wondrous%5:00:00:extraordinary:00', 'rattling%5:00:00:extraordinary:00', 'not_bad%5:00:00:good:01', 'grand%5:00:00:extraordinary:00', 'o.k.%5:00:00:satisfactory:00', 'great%5:00:00:good:01', 'cool%5:00:00:satisfactory:00', 'successful%3:00:00::', 'fantastic%5:00:00:extraordinary:00', 'old%5:00:00:good:01', 'keen%5:00:00:good:01', 'hunky-dory%5:00:00:satisfactory:00', 'swell%5:00:00:good:01', 'howling%5:00:00:extraordinary:00', 'marvellous%5:00:00:extraordinary:00', 'neat%5:00:00:good:01', 'marvelous%5:00:00:extraordinary:00', 'wonderful%5:00:00:extraordinary:00', 'cracking%5:00:00:good:01', 'fine%5:00:00:satisfactory:00', 'peachy%5:00:00:good:01', 'bang-up%5:00:00:good:01', 'bully%5:00:00:good:01', 'nifty%5:00:00:good:01', 'smashing%5:00:00:good:01', 'tremendous%5:00:00:extraordinary:00', 'dandy%5:00:00:good:01', 'slap-up%5:00:00:good:01', 'terrific%5:00:00:extraordinary:00', 'groovy%5:00:00:good:01']
11599	génial	['02339254-a', '02088253-s', '01681111-s', '01127641-s']	['ok%5:00:00:satisfactory:00', 'all_right%5:00:00:satisfactory:00', 'corking%5:00:00:good:01', 'okay%5:00:00:satisfactory:00', 'wondrous%5:00:00:extraordinary:00', 'rattling%5:00:00:extraordinary:00', 'not_bad%5:00:00:good:01', 'grand%5:00:00:extraordinary:00', 'o.k.%5:00:00:satisfactory:00', 'great%5:00:00:good:01', 'cool%5:00:00:satisfactory:00', 'successful%3:00:00::', 'fantastic%5:00:00:extraordinary:00', 'old%5:00:00:good:01', 'keen%5:00:00:good:01', 'hunky-dory%5:00:00:satisfactory:00', 'swell%5:00:00:good:01', 'howling%5:00:00:extraordinary:00', 'marvellous%5:00:00:extraordinary:00', 'neat%5:00:00:good:01', 'marvelous%5:00:00:extraordinary:00', 'wonderful%5:00:00:extraordinary:00', 'cracking%5:00:00:good:01', 'fine%5:00:00:satisfactory:00', 'peachy%5:00:00:good:01', 'bang-up%5:00:00:good:01', 'bully%5:00:00:good:01', 'nifty%5:00:00:good:01', 'smashing%5:00:00:good:01', 'tremendous%5:00:00:extraordinary:00', 'dandy%5:00:00:good:01', 'slap-up%5:00:00:good:01', 'terrific%5:00:00:extraordinary:00', 'groovy%5:00:00:good:01']
11599	génial!	['02339254-a', '02088253-s', '01681111-s', '01127641-s']	['ok%5:00:00:satisfactory:00', 'all_right%5:00:00:satisfactory:00', 'corking%5:00:00:good:01', 'okay%5:00:00:satisfactory:00', 'wondrous%5:00:00:extraordinary:00', 'rattling%5:00:00:extraordinary:00', 'not_bad%5:00:00:good:01', 'grand%5:00:00:extraordinary:00', 'o.k.%5:00:00:satisfactory:00', 'great%5:00:00:good:01', 'cool%5:00:00:satisfactory:00', 'successful%3:00:00::', 'fantastic%5:00:00:extraordinary:00', 'old%5:00:00:good:01', 'keen%5:00:00:good:01', 'hunky-dory%5:00:00:satisfactory:00', 'swell%5:00:00:good:01', 'howling%5:00:00:extraordinary:00', 'marvellous%5:00:00:extraordinary:00', 'neat%5:00:00:good:01', 'marvelous%5:00:00:extraordinary:00', 'wonderful%5:00:00:extraordinary:00', 'cracking%5:00:00:good:01', 'fine%5:00:00:satisfactory:00', 'peachy%5:00:00:good:01', 'bang-up%5:00:00:good:01', 'bully%5:00:00:good:01', 'nifty%5:00:00:good:01', 'smashing%5:00:00:good:01', 'tremendous%5:00:00:extraordinary:00', 'dandy%5:00:00:good:01', 'slap-up%5:00:00:good:01', 'terrific%5:00:00:extraordinary:00', 'groovy%5:00:00:good:01']
11599	succès	['01127641-s', '02339254-a', '02088253-s', '01681111-s']	['ok%5:00:00:satisfactory:00', 'corking%5:00:00:good:01', 'all_right%5:00:00:satisfactory:00', 'okay%5:00:00:satisfactory:00', 'wondrous%5:00:00:extraordinary:00', 'rattling%5:00:00:extraordinary:00', 'not_bad%5:00:00:good:01', 'grand%5:00:00:extraordinary:00', 'great%5:00:00:good:01', 'o.k.%5:00:00:satisfactory:00', 'successful%3:00:00::', 'cool%5:00:00:satisfactory:00', 'fantastic%5:00:00:extraordinary:00', 'old%5:00:00:good:01', 'keen%5:00:00:good:01', 'hunky-dory%5:00:00:satisfactory:00', 'swell%5:00:00:good:01', 'howling%5:00:00:extraordinary:00', 'marvellous%5:00:00:extraordinary:00', 'neat%5:00:00:good:01', 'marvelous%5:00:00:extraordinary:00', 'wonderful%5:00:00:extraordinary:00', 'cracking%5:00:00:good:01', 'fine%5:00:00:satisfactory:00', 'peachy%5:00:00:good:01', 'bang-up%5:00:00:good:01', 'bully%5:00:00:good:01', 'nifty%5:00:00:good:01', 'smashing%5:00:00:good:01', 'tremendous%5:00:00:extraordinary:00', 'dandy%5:00:00:good:01', 'slap-up%5:00:00:good:01', 'terrific%5:00:00:extraordinary:00', 'groovy%5:00:00:good:01']
11599	très bien !	['02339254-a', '02088253-s', '01681111-s', '01127641-s']	['ok%5:00:00:satisfactory:00', 'all_right%5:00:00:satisfactory:00', 'corking%5:00:00:good:01', 'okay%5:00:00:satisfactory:00', 'wondrous%5:00:00:extraordinary:00', 'rattling%5:00:00:extraordinary:00', 'not_bad%5:00:00:good:01', 'grand%5:00:00:extraordinary:00', 'o.k.%5:00:00:satisfactory:00', 'great%5:00:00:good:01', 'cool%5:00:00:satisfactory:00', 'successful%3:00:00::', 'fantastic%5:00:00:extraordinary:00', 'old%5:00:00:good:01', 'keen%5:00:00:good:01', 'hunky-dory%5:00:00:satisfactory:00', 'swell%5:00:00:good:01', 'howling%5:00:00:extraordinary:00', 'marvellous%5:00:00:extraordinary:00', 'neat%5:00:00:good:01', 'marvelous%5:00:00:extraordinary:00', 'wonderful%5:00:00:extraordinary:00', 'cracking%5:00:00:good:01', 'fine%5:00:00:satisfactory:00', 'peachy%5:00:00:good:01', 'bang-up%5:00:00:good:01', 'bully%5:00:00:good:01', 'nifty%5:00:00:good:01', 'smashing%5:00:00:good:01', 'tremendous%5:00:00:extraordinary:00', 'dandy%5:00:00:good:01', 'slap-up%5:00:00:good:01', 'terrific%5:00:00:extraordinary:00', 'groovy%5:00:00:good:01']
11599	très sympa !	['01681111-s', '01127641-s', '02339254-a', '02088253-s']	['ok%5:00:00:satisfactory:00', 'corking%5:00:00:good:01', 'all_right%5:00:00:satisfactory:00', 'okay%5:00:00:satisfactory:00', 'wondrous%5:00:00:extraordinary:00', 'rattling%5:00:00:extraordinary:00', 'not_bad%5:00:00:good:01', 'grand%5:00:00:extraordinary:00', 'great%5:00:00:good:01', 'o.k.%5:00:00:satisfactory:00', 'successful%3:00:00::', 'cool%5:00:00:satisfactory:00', 'fantastic%5:00:00:extraordinary:00', 'old%5:00:00:good:01', 'keen%5:00:00:good:01', 'hunky-dory%5:00:00:satisfactory:00', 'swell%5:00:00:good:01', 'howling%5:00:00:extraordinary:00', 'marvellous%5:00:00:extraordinary:00', 'neat%5:00:00:good:01', 'marvelous%5:00:00:extraordinary:00', 'wonderful%5:00:00:extraordinary:00', 'cracking%5:00:00:good:01', 'fine%5:00:00:satisfactory:00', 'peachy%5:00:00:good:01', 'bang-up%5:00:00:good:01', 'bully%5:00:00:good:01', 'nifty%5:00:00:good:01', 'smashing%5:00:00:good:01', 'tremendous%5:00:00:extraordinary:00', 'dandy%5:00:00:good:01', 'slap-up%5:00:00:good:01', 'terrific%5:00:00:extraordinary:00', 'groovy%5:00:00:good:01']
11601	dans quoi tu travailles?	['00585404-n', '00583425-n', '07211342-n']	['occupation%1:04:00::', 'interrogation%1:10:01::', 'employment%1:04:00::', 'line%1:04:00::', 'job%1:04:00::', 'question%1:10:03::', 'interrogative_sentence%1:10:00::', 'work%1:04:01::', 'interrogative%1:10:00::', 'business%1:04:00::', 'line_of_work%1:04:00::']
11601	quel est ton métier?	['00583425-n', '07211342-n', '00585404-n']	['occupation%1:04:00::', 'employment%1:04:00::', 'line%1:04:00::', 'job%1:04:00::', 'question%1:10:03::', 'interrogative_sentence%1:10:00::', 'line_of_work%1:04:00::', 'work%1:04:01::', 'interrogative%1:10:00::', 'business%1:04:00::', 'interrogation%1:10:01::']
11601	quel est ton travail?	['07211342-n', '00585404-n', '00583425-n']	['occupation%1:04:00::', 'employment%1:04:00::', 'line%1:04:00::', 'job%1:04:00::', 'question%1:10:03::', 'interrogative_sentence%1:10:00::', 'line_of_work%1:04:00::', 'work%1:04:01::', 'interrogative%1:10:00::', 'business%1:04:00::', 'interrogation%1:10:01::']
11603	où habites-tu?	['07211342-n', '08508037-n']	['address%1:15:00::', 'question%1:10:03::', 'interrogative_sentence%1:10:00::', 'interrogative%1:10:00::', 'interrogation%1:10:01::']
11603	quelle est ton adresse?	['08508037-n', '07211342-n']	['address%1:15:00::', 'question%1:10:03::', 'interrogative_sentence%1:10:00::', 'interrogative%1:10:00::', 'interrogation%1:10:01::']
11605	résider	['02655932-v', '02654741-v']	['populate%2:42:00::', 'occupy%2:42:00::', 'lodge_in%2:42:00::', 'reside%2:42:01::', 'live%2:42:08::', 'dwell%2:42:00::', 'inhabit%2:42:00::']
11607	qu'étudies-tu?	['00608509-v', '07211342-n', '00601387-v']	['take%2:31:02::', 'study%2:31:01::', 'read%2:31:05::', 'study%2:31:00::', 'question%1:10:03::', 'learn%2:31:02::', 'interrogative_sentence%1:10:00::', 'hit_the_books%2:31:00::', 'interrogative%1:10:00::', 'interrogation%1:10:01::']
11609	l'as-tu entendu?	['02175483-v', '07211342-n', '02174146-v']	['hear%2:39:00::', 'take_heed%2:39:00::', 'question%1:10:03::', 'listen%2:39:01::', 'hear%2:39:05::', 'interrogative_sentence%1:10:00::', 'interrogative%1:10:00::', 'interrogation%1:10:01::']
11609	tu as entendu ça?	['07211342-n', '02174146-v', '02175483-v']	['hear%2:39:00::', 'take_heed%2:39:00::', 'question%1:10:03::', 'listen%2:39:01::', 'hear%2:39:05::', 'interrogative_sentence%1:10:00::', 'interrogative%1:10:00::', 'interrogation%1:10:01::']
11609	tu entends ça?	['02174146-v', '02175483-v', '07211342-n']	['hear%2:39:00::', 'take_heed%2:39:00::', 'question%1:10:03::', 'listen%2:39:01::', 'hear%2:39:05::', 'interrogative_sentence%1:10:00::', 'interrogative%1:10:00::', 'interrogation%1:10:01::']
11611	qu'as-tu dit?	['01011267-v', '00980581-v', '07211342-n', '00942415-v']	['sound_out%2:32:01::', 'verbalise%2:32:03::', 'give_tongue_to%2:32:00::', 'enunciate%2:32:01::', 'question%1:10:03::', 'utter%2:32:01::', 'express%2:32:00::', 'say%2:32:02::', 'articulate%2:32:00::', 'interrogative_sentence%1:10:00::', 'pronounce%2:32:01::', 'verbalize%2:32:03::', 'enounce%2:32:00::', 'say%2:32:00::', 'interrogative%1:10:00::', 'interrogation%1:10:01::', 'tell%2:32:04::', 'state%2:32:00::']
11611	que dis-tu?	['00980581-v', '07211342-n', '00942415-v', '01011267-v']	['sound_out%2:32:01::', 'verbalise%2:32:03::', 'give_tongue_to%2:32:00::', 'enunciate%2:32:01::', 'question%1:10:03::', 'utter%2:32:01::', 'express%2:32:00::', 'say%2:32:02::', 'articulate%2:32:00::', 'interrogative_sentence%1:10:00::', 'pronounce%2:32:01::', 'verbalize%2:32:03::', 'enounce%2:32:00::', 'say%2:32:00::', 'interrogative%1:10:00::', 'interrogation%1:10:01::', 'tell%2:32:04::', 'state%2:32:00::']
11613	quel est ton email?	['07211342-n', '06289979-n']	['email%1:10:00::', 'electronic_mail%1:10:00::', 'question%1:10:03::', 'interrogative_sentence%1:10:00::', 'e-mail%1:10:00::', 'interrogative%1:10:00::', 'interrogation%1:10:01::']
11613	quelle est ton adresse électronique?	['06289979-n', '07211342-n']	['email%1:10:00::', 'electronic_mail%1:10:00::', 'question%1:10:03::', 'interrogative_sentence%1:10:00::', 'e-mail%1:10:00::', 'interrogative%1:10:00::', 'interrogation%1:10:01::']
11615	non-voyants	['02167384-s']	['purblind%5:00:00:blind:00', 'visually_impaired%5:00:00:blind:00', 'near-blind%5:00:00:blind:00', 'visually_challenged%5:00:00:blind:00', 'sand-blind%5:00:00:blind:00', 'dim-sighted%5:00:00:blind:00']
11617	tu as vu?	['02134989-v', '02133754-v', '07211342-n', '02173796-v', '02134765-v']	['view%2:39:00::', 'observe%2:39:00::', 'question%1:10:03::', 'consider%2:39:08::', 'interrogative_sentence%1:10:00::', 'look_at%2:39:01::', 'interrogative%1:10:00::', 'see%2:39:00::', 'interrogation%1:10:01::', 'look%2:39:00::']
