clips	text	text_process	pictos	tokens
cefc-frenchoralnarrative-Calandry_042-6_LES_TROIS_CHEVEUX_DOR-52	et elle embrasse au milieu de la nuit	et elle embrasse au milieu de la nuit	[11399, 7028, 6062, 5449, 7074, 8476, 26997]	et elle embrasser au_milieu de le nuit
cefc-frenchoralnarrative-Calandry_042-6_LES_TROIS_CHEVEUX_DOR-43	et quand il s'écroule sa lampe s'éteint la vieille la vieille femme qui est assise devant le feu se lève elle s'approche de l'homme	et quand il s'écroule sa lampe s'éteint la vieille la vieille femme qui est assise devant le feu se lève elle s'approche de l'homme	[11399, 32874, 6480, 9839, 12272, 4936, 4747, 8476, 25796, 8476, 25796, 24621, 11351, 6611, 5438, 8476, 4654, 6549, 7028, 5359, 7074, 8476, 4665]	et quand il passé son lampe éteindre le vieux le vieux femme que asseoir devant le feu se_lever elle rapprocher de le homme
cefc-frenchoralnarrative-Calandry_042-6_LES_TROIS_CHEVEUX_DOR-36	il n'est plus qu'une ombre qu'une lueur et sa lumière à lui	il n'est plus qu'une ombre qu'une lueur et sa lumière à lui	[6480, 36480, 5508, 11351, 8474, 6649, 11351, 8474, 6649, 11399, 12272, 8619, 7041, 6481]	il être plus que une ombre que une ombre et son lumière à lui
cefc-frenchoralnarrative-Calandry_042-6_LES_TROIS_CHEVEUX_DOR-82	il court il s'élance il s'envole	il court il s'élance il s'envole	[6480, 6465, 6480, 31790, 6480, 21874]	il courir il faire_des_tours il s'envoler
cefc-frenchoralnarrative-Calandry_042-6_LES_TROIS_CHEVEUX_DOR-15	enchevêtrées l'homme est vieux	enchevêtrées l'homme est vieux	[37779, 8476, 4665, 36480, 25796, 3417]	quelqu'un le homme être vieux !
cefc-frenchoralnarrative-Calandry_042-6_LES_TROIS_CHEVEUX_DOR-37	elle baisse de plus en plus	elle baisse de plus en plus	[7028, 34008, 7074, 5508, 11709, 5508]	elle lait_sans_lactose de plus au plus
cefc-frenchoralnarrative-Calandry_042-6_LES_TROIS_CHEVEUX_DOR-30	mais il monte il monte	mais il monte il monte	[11377, 6480, 27627, 6480, 27627]	cependant il chevaucher il chevaucher
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-185	elle a vu la grille de fer elle a poussé la porte de fer	elle a vu la grille de fer elle a poussé la porte de fer	[9839, 7028, 6564, 8476, 14546, 7074, 7028, 6485, 8476, 3244, 7074]	passé elle voir le quadrillage de elle pousser le porte de
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-368	alors ils sont montés tout là-haut au plus haut de la tour	alors ils sont montés tout là-haut au plus haut de la tour	[9839, 7032, 6617, 5596, 5375, 5388, 11709, 5508, 5388, 7074, 8476, 34165]	passé ils monter tout là haut au plus haut de le tour
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-388	il a tout vu il a tout regardé	il a tout vu il a tout regardé	[9839, 6480, 5596, 6564, 6480, 5596, 6564]	passé il tout voir il tout voir
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-472	oh il a attrapée par le bras	oh il a attrapée par le bras	[9839, 6480, 24208, 7212, 8476, 2669]	passé il attraper par le bras
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-222	elle les a regardés elle a dit mais qu'est-ce que c'est que ça puis elle a tout raconté	elle les a regardés elle a dit mais qu'est-ce que c'est que ça puis elle a tout raconté	[9839, 7028, 8477, 6564, 7028, 9693, 11377, 11351, 10366, 7028, 5596, 6461]	passé elle les voir elle dire cependant que qu'est-ce_que_c'est_ça elle tout raconter
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-197	et elle a accueillie en lui disant entre entre	et elle a accueillie en lui disant entre entre	[11399, 9839, 7028, 6610, 11709, 6481, 9693, 6491]	et passé elle saluer au lui dire entrer
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-278	et puis cette vieille enfin tu la connais	et puis cette vieille enfin tu la connais	[8476, 25796, 6625, 8476, 8456]	le vieux toi le connaître
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-393	alors seulement c'était comme s'il était réveillé d'un sommeil profond	alors seulement c'était comme s'il était réveillé d'un sommeil profond	[7095, 36480, 12313, 6481, 6480, 8989, 7074, 2627]	celui-là être comme lui il réveiller de un
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-670	et ben le tsarévitch il a emmené sa femme et puis le le marchand	et ben le tsarévitch il a emmené sa femme et puis le le marchand	[11399, 8476, 37779, 9839, 6480, 37485, 12272, 24621, 8476, 37808]	et le quelqu'un passé il emmener son femme le commerçant
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-520	mais il y avait un petit marmiton qui avait été complètement séduit aussi par sa beauté	mais il y avait un petit marmiton qui avait été complètement séduit aussi par sa beauté	[11377, 9001, 2627, 4716, 37779, 11351, 7212, 12272]	cependant il_y_a un petit quelqu'un que par son
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-445	écoute tu peux pas la garder avec toi	écoute tu peux pas la garder avec toi	[37779, 6625, 35949, 5526, 8476, 25151, 7064, 6625, 3417]	quelqu'un toi pouvoir non le garder avec toi !
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-404	et le lendemain du surlendemain et le surlendemain du surlendemain	et le lendemain du surlendemain et le surlendemain du surlendemain	[11399, 8476, 38278, 7074, 38277, 11399, 8476, 38277, 7074, 38277]	et le lendemain de après-demain et le après-demain de après-demain
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-603	il y en avait encore on pouvait se faire servir	il y en avait encore on pouvait se faire servir	[11709, 9001, 37163, 31672, 35949, 6190, 7247]	au il_y_a une_autre_fois nous pouvoir faire servir
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-396	puis il a retrouvé	puis il a retrouvé	[9839, 6480, 37163, 24742]	passé il une_autre_fois trouver
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-536	oui bon alors elle s'est habillée en marmiton disparue dans la cuisine le soir euh pas de lumière dans la cabine le capitaine est arrivé enfin bon	oui bon alors elle s'est habillée en marmiton disparue dans la cuisine le soir euh pas de lumière dans la cabine le capitaine est arrivé enfin bon	[5584, 34641, 9839, 7028, 36480, 6627, 11709, 6493, 7034, 8476, 33070, 8476, 26997, 5526, 7074, 8619, 7034, 8476, 21478, 8476, 24937, 16807, 34641]	oui exact passé elle être habiller au disparaître dans le cuisine le nuit non de lumière dans le cabine le capitaine arrive exact
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-44	dès qu'il le put il écrivit à son frère le marchand	dès qu'il le put il écrivit à son frère le marchand	[11351, 9839, 6480, 8476, 35949, 6480, 2380, 7041, 12272, 2423, 8476, 37808]	que passé il le pouvoir il écrire à son frère le commerçant
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-212	et puis alors qu'ils commençaient à la déshabiller pour la nettoyer l'un des deux a remarqué l'anneau	et puis alors qu'ils commençaient à la déshabiller pour la nettoyer l'un des deux a remarqué l'anneau	[11351, 9839, 7032, 5431, 7041, 8476, 11233, 7194, 8476, 2658, 8476, 2627, 7074, 2628, 37163, 25087, 8476]	que passé ils commencer à le déshabiller pour le balayer le un de deux une_autre_fois marquer le
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-451	il pleurait il pleurait de savoir que faire d'autre	il pleurait il pleurait de savoir que faire d'autre	[9839, 6480, 7147, 6480, 7147, 7074, 16885, 11351, 6190, 7074, 17054]	passé il pleurer il pleurer de savoir que faire de autre
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-529	et puis moi je prendrai vos vêtements de fille	et puis moi je prendrai vos vêtements de fille	[6632, 9829, 6632, 10148, 12283, 7233, 7074, 32845]	me prochain me prendre les_tiennes vêtements de fille
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-658	c'était vraiment très très bien	c'était vraiment très très bien	[9839, 7095, 36480, 25708, 11599]	passé celui-là être trop très_bien
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-246	vous savez un ruban les femmes aiment bien	vous savez un ruban les femmes aiment bien	[7304, 16885, 2627, 3016, 8477, 32364, 37721, 5397]	vous savoir un chouchou les femmes aimer heureusement
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-129	alors une fois qu'ils ont eu juré tout était bien ils sont rentrés dans le chateau	alors une fois qu'ils ont eu juré tout était bien ils sont rentrés dans le chateau	[27385, 11351, 9839, 7032, 28354, 5596, 36480, 5397, 7032, 29714, 7034, 8476, 3118]	fois que passé ils jurer tout être heureusement ils rentrer_à_la_maison dans le église
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-597	seulement le premier à qui on a demandé	seulement le premier à qui on a demandé	[8476, 4726, 13358, 9839, 31672, 9840]	le premier à_qui_? passé nous demander
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-146	il a décidé de se remarier sa nouvelle femme	il a décidé de se remarier sa nouvelle femme	[9839, 6480, 37861, 7074, 12272, 11316, 24621]	passé il décider de son nouveau femme
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-152	et c'était un miroir il suffisait d'y regarder	et c'était un miroir il suffisait d'y regarder	[11399, 9839, 7095, 36480, 2627, 8573, 6480, 7074, 6564]	et passé celui-là être un miroir il de voir
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-384	il a poussé la porte du château il est entré oh	il a poussé la porte du château il est entré oh	[9839, 6480, 6485, 8476, 3244, 7074, 5950, 6480, 6491]	passé il pousser le porte de château il entrer
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-587	s'est beaucoup réchauffé à tel point	s'est beaucoup réchauffé à tel point	[5521, 8521, 4667, 35877]	beaucoup se_réchauffer même à_point
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-334	le soir les preux sont rentrés	le soir les preux sont rentrés	[8476, 26997, 9839, 8477, 29714]	le nuit passé les rentrer_à_la_maison
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-16	mais surtout veille à ce qu'elle reste sage	mais surtout veille à ce qu'elle reste sage	[11377, 37160, 7041, 16080, 11351, 7028, 4581]	cependant besoin à ce que elle sage
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-468	alors il lui a dit je suis le fils du tsar	alors il lui a dit je suis le fils du tsar	[9839, 6480, 6481, 9693, 6632, 36480, 8476, 9887, 7074, 37779]	passé il lui dire me être le fils de quelqu'un
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-389	il a fini par arriver dans la grande salle	il a fini par arriver dans la grande salle	[9839, 6480, 28429, 7212, 16807, 7034, 8476, 4658]	passé il finir par arrive dans le grand
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-514	alors pff elle voulait même pas en entendre parler	alors pff elle voulait même pas en entendre parler	[9839, 7028, 5441, 5526, 11709, 6572, 6517]	passé elle vouloir non au entendre parler
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-137	on peut te vouloir du mal	on peut te vouloir du mal	[31672, 35949, 6625, 5441, 11712, 5504]	nous pouvoir toi vouloir du pas_d'accord
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-340	ils ont commencé de faire ce que l'on fait pour les morts	ils ont commencé de faire ce que l'on fait pour les morts	[9839, 7032, 5431, 7074, 6190, 16080, 11351, 8476, 31672, 6190, 7194, 8477, 26234]	passé ils commencer de faire ce que le nous faire pour les défunt
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-103	mais mais il n'y avait personne	mais mais il n'y avait personne	[11377, 9001, 34560]	cependant il_y_a personne
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-653	pas évidemment son mari l'a tout de suite reconnue	pas évidemment son mari l'a tout de suite reconnue	[5526, 9839, 12272, 11550, 8476, 32761, 13026, 37163, 8456]	non passé son mari le avoir désormais une_autre_fois connaître
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-458	alors ce qu'il a fait en premier c'était de la dénatter pour voir ses cheveux et les toucher les caresser	alors ce qu'il a fait en premier c'était de la dénatter pour voir ses cheveux et les toucher les caresser	[9839, 16080, 6480, 6190, 11709, 4726, 7095, 36480, 7074, 8476, 37089, 7194, 6564, 12276, 2851, 11399, 8477, 3293, 8477, 27408]	passé ce il faire au premier celui-là être de le se_déplacer_sur_le_sol pour voir ses cheveu et les toucher les caresser
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-3	et une fille très jeune encore	et une fille très jeune encore	[11399, 8474, 32845, 25708, 4673, 37163]	et une fille trop adolescent une_autre_fois
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-512	oh il y est pas allé par quatre chemins il était maître sur le bateau	oh il y est pas allé par quatre chemins il était maître sur le bateau	[9839, 6480, 8142, 5526, 7212, 35665, 5946, 6480, 36480, 2457, 5451, 8476, 2273]	passé il aller non par 4 voie il être maître sur le bateau
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-58	et rentra la maison	et rentra la maison	[11399, 29714, 8476, 2317]	et rentrer_à_la_maison le maison
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-373	et le temps est passé	et le temps est passé	[11399, 9839, 8476, 22631, 31999]	et passé le époque passer
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-538	donc le marmiton s'est retrouvé à l'eau	donc le marmiton s'est retrouvé à l'eau	[9839, 8476, 37779, 5990, 7041, 8476, 6889]	passé le quelqu'un apparaitre à le eau
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-33	après un matin	après un matin	[32749, 2627, 25704]	après un matin
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-25	elle fit semblant de ne rien comprendre	elle fit semblant de ne rien comprendre	[9839, 7028, 6190, 7074, 29839, 11697]	passé elle faire de rien comprendre
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-28	et puis il était devenu fou d'elle	et puis il était devenu fou d'elle	[9839, 6480, 11178, 7028]	passé il amoureux elle
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-632	oh là là là là ils avaient jamais vu ça ça les amusait donc	oh là là là là ils avaient jamais vu ça ça les amusait donc	[5375, 5375, 9839, 7032, 5527, 6564, 6906, 8477, 16647]	là là passé ils jamais voir celle-là les amuser
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-427	et là il n'a plus quitté sa chambre	et là il n'a plus quitté sa chambre	[11399, 5375, 9839, 6480, 5508, 11576, 12272, 33068]	et là passé il plus proposer son chambre
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-586	et alors on a commencé de manger zagouski par ci zagouski par là et puis vodka et puis bière enfin bon assez vite l'atmosphère	et alors on a commencé de manger zagouski par ci zagouski par là et puis vodka et puis bière enfin bon assez vite l'atmosphère	[11399, 9839, 31672, 5431, 7074, 38413, 2704, 7212, 2704, 7212, 5375, 2296, 2330, 34641, 37850, 8476, 10289]	et passé nous commencer de manger ville par ville par là cafés bière exact vite le atmosphère
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-92	elle est entrée c'était magnifique à l'intérieur	elle est entrée c'était magnifique à l'intérieur	[9839, 7028, 6491, 7095, 36480, 7041, 8476, 5439]	passé elle entrer celui-là être à le dedans
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-151	il y en avait un extraordinaire	il y en avait un extraordinaire	[11709, 9001, 2627]	au il_y_a un
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-654	ils se sont jetés dans les bras l'un de l'autre	ils se sont jetés dans les bras l'un de l'autre	[9839, 7032, 36673, 7034, 8477, 2669, 8476, 2627, 7074, 8476, 17054]	passé ils jeter dans les bras le un de le autre
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-375	et puis un jour le fils du tsar est passé par là avec ses amis	et puis un jour le fils du tsar est passé par là avec ses amis	[2627, 37371, 9839, 8476, 9887, 7074, 5563, 31999, 7212, 5375, 7064, 12276, 25792]	un jour passé le fils de roi passer par là avec ses amis
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-599	était bègue le troisième se souvenait de rien le quatrième	était bègue le troisième se souvenait de rien le quatrième	[36480, 8476, 34447, 37369, 7074, 29839, 8476, 34475]	être le troisième se_souvenir de rien le quatrième
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-381	il s'est retrouvé dans cette clairière	il s'est retrouvé dans cette clairière	[9839, 6480, 7034, 8476, 3126]	passé il dans le pot_de_fleur
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-300	oh elle était inquiète elle était toute resserrée	oh elle était inquiète elle était toute resserrée	[9839, 7028, 36480, 26985, 7028, 5596, 5380]	passé elle être inquiet elle tout serrer
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-383	alors il a poussé la porte de fer	alors il a poussé la porte de fer	[9839, 6480, 6485, 8476, 3244, 7074]	passé il pousser le porte de
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-482	bon comme chez les tsars ça va très vite une heure après	bon comme chez les tsars ça va très vite une heure après	[34641, 12313, 8477, 11597, 25708, 37850, 29452, 32749]	exact comme les comment_ça_va trop vite 1:00 après
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-596	ah ben oui c'était une bonne idée	ah ben oui c'était une bonne idée	[5584, 9839, 7095, 36480, 8474, 34641, 6531]	oui passé celui-là être une exact inventer
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-558	il y a eu un coup de roulis	il y a eu un coup de roulis	[9001, 2627, 25944, 7074]	il_y_a un coup de
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-73	alors tu dois partir t'en aller le plus loin possible et le plus vite possible	alors tu dois partir t'en aller le plus loin possible et le plus vite possible	[6625, 15523, 2432, 11709, 8142, 8476, 5508, 30385, 11399, 8476, 5508, 37850]	toi devoir partir au aller le plus loin et le plus vite
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-612	il y a des louches moyennes	il y a des louches moyennes	[9001, 5374, 2320, 4693]	il_y_a plusieurs louche moyen
cefc-frenchoralnarrative-Cevin_060-3_LE_MARCHAND-164	c'est vrai mais tout là-bas au creux de la forêt sombre et profonde dans la clairière dans le château de pierre blanche entouré d'une grille de fer des deux preux	c'est vrai mais tout là-bas au creux de la forêt sombre et profonde dans la clairière dans le château de pierre blanche entouré d'une grille de fer des deux preux	[9839, 7095, 36480, 8715, 11377, 5596, 5375, 11709, 20391, 7074, 8476, 2666, 26993, 11399, 7034, 8476, 2666, 7034, 8476, 5950, 7074, 6594, 2662, 26396, 7074, 8474, 14546, 7074, 7074, 4890, 5406]	passé celui-là être vérité cependant tout là au pic de le forêt sombre et dans le forêt dans le château de pierre blanc entourer de une quadrillage de de 2 armure
