file	time	user	text	pictos_grammar	pictos_annot	pictos_grammar_tokens	pictos_annot_token	corpus_name
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690983001250.json	1690983001.0	cécile	il il	['6480']	['6480']	['il']	['il']	crfp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690964846926.json	1690964846.0	cécile	regarde le le chose aussi	['6564', '8476', '3417']	['6564', '8476', '11318', '3417']	['voir', 'le', '!']	['voir', 'le', 'choses', '!']	cfpb
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690907595994.json	1690907595.0	cécile	donc il faudra qu'on y aille bientôt là	['15523', '11351', '31672', '8142', '5375']	['15523', '11351', '31672', '8142', '5375']	['devoir', 'que', 'nous', 'aller', 'là']	['devoir', 'que', 'nous', 'aller', 'là']	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691139783978.json	1691139783.0	cécile	à demain à demain	['7041', '38278', '7041', '38278']	['7041', '38278', '7041', '38278']	['à', 'lendemain', 'à', 'lendemain']	['à', 'lendemain', 'à', 'lendemain']	tcof
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691142361354.json	1691142361.0	cécile	oh c'-~ le soir je rentre dans la chambre	['8476', '26997', '6632', '29714', '7034', '8476', '33068']	['8476', '26997', '6632', '29714', '7034', '8476', '33068']	['le', 'nuit', 'me', 'rentrer_à_la_maison', 'dans', 'le', 'chambre']	['le', 'nuit', 'me', 'rentrer_à_la_maison', 'dans', 'le', 'chambre']	tufs
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690905124948.json	1690905124.0	cécile	il commence à m'expliquer	['6480', '5431', '7041', '6632', '16705']	['6480', '5431', '7041', '6632', '16705']	['il', 'commencer', 'à', 'me', 'expliquer']	['il', 'commencer', 'à', 'me', 'expliquer']	cfpp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690908839128.json	1690908839.0	cécile	je vais vous montrer tout de suite	['6632', '8142', '7304', '16823', '5596', '7074', '13080']	['6632', '8142', '7304', '16823', '5596', '7074', '13080']	['me', 'aller', 'vous', 'montrer', 'tout', 'de', 'suite_']	['me', 'aller', 'vous', 'montrer', 'tout', 'de', 'suite_']	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691062940760.json	1691062940.0	cécile	vas-tu t'acheter esclave	['8142', '6625', '6457', '37779', '3417']	['8142', '6625', '6457', '37779', '3417']	"['aller', 'toi', 'acheter', ""quelqu'un"", '!']"	"['aller', 'toi', 'acheter', ""quelqu'un"", '!']"	frenchoralnarrative
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690983546198.json	1690983546.0	cécile	euh effectivement euh sankara venait de s' euh de s'emparer du pouvoir sans pratiquement effusion de sang	['9839', '36935', '32669', '7074', '7074', '29022', '7074', '35949', '7813', '16361', '7074', '2803']	['9839', '36935', '32669', '7074', '6888', '7074', '36539', '7813', '16361', '7074', '2803']	['passé', 'haut_du_corps', 'venir', 'de', 'de', 'enlever_le_tampon', 'de', 'pouvoir', 'sans', 'meurtre', 'de', 'sang']	['passé', 'haut_du_corps', 'venir', 'de', 'saisir', 'de', 'force', 'sans', 'meurtre', 'de', 'sang']	crfp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690905909737.json	1690905909.0	chloé	il y a un il y a un château euh très beau	['9001', '2627', '9001', '2627', '5950', '25708', '11194']	['9001', '2627', '9001', '2627', '5950', '25708', '11194']	['il_y_a', 'un', 'il_y_a', 'un', 'château', 'trop', 'beau']	['il_y_a', 'un', 'il_y_a', 'un', 'château', 'trop', 'beau']	cfpp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691140193841.json	1691140193.0	chloé	mais tu tu parles tu parles pas de langue française parisien	['11377', '6625', '6517', '6625', '6517', '5526', '7074', '2944', '36367', '2704']	['11377', '6625', '6517', '6625', '6517', '5526', '7074', '36367', '2704']	['cependant', 'toi', 'parler', 'toi', 'parler', 'non', 'de', 'langue', 'français', 'ville']	['cependant', 'toi', 'parler', 'toi', 'parler', 'non', 'de', 'français', 'ville']	tcof
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691066083873.json	1691066083.0	cécile	c'est vrai que les parents les déposent	['7095', '36480', '8715', '11351', '8477', '35062', '8477', '27717']	['7095', '36480', '8715', '11351', '8477', '35062', '8477', '27717']	['celui-là', 'être', 'vérité', 'que', 'les', 'parents', 'les', 'déposer']	['celui-là', 'être', 'vérité', 'que', 'les', 'parents', 'les', 'déposer']	ofrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691142731285.json	1691142731.0	chloé	j'étais vraiment	['9839', '6632', '36480']	['9839', '6632', '36480']	['passé', 'me', 'être']	['passé', 'me', 'être']	tufs
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690903619799.json	1690903619.0	chloé	je lui dis euh benoît c'est toi qui vas me rembourser mon billet d'avion	['6632', '6481', '9693', '36935', '7095', '36480', '6625', '9857', '8142', '6632', '29070', '12264', '29208', '7074', '2264']	['6632', '6481', '9693', '36935', '7095', '36480', '6625', '9857', '8142', '6632', '29070', '12264', '29208', '7074', '2264']	['me', 'lui', 'dire', 'haut_du_corps', 'celui-là', 'être', 'toi', 'anonymes', 'aller', 'me', 'payer', 'mon', 'billet', 'de', 'avion']	['me', 'lui', 'dire', 'haut_du_corps', 'celui-là', 'être', 'toi', 'anonymes', 'aller', 'me', 'payer', 'mon', 'billet', 'de', 'avion']	cfpp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691139766076.json	1691139766.0	chloé	rotonde mh alors il me parlait	['37779', '9839', '6480', '6632', '6517']	['9839', '6480', '6632', '6517']	"[""quelqu'un"", 'passé', 'il', 'me', 'parler']"	['passé', 'il', 'me', 'parler']	tcof
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690976708145.json	1690976708.0	cécile	s'il te plaît pour essayer de parler de la même chose parce que sinon on va pas s'en sortir	['8194', '7194', '26144', '7074', '6517', '7074', '8476', '4667', '11348', '31672', '8142', '5526', '11709', '5568']	['8194', '7194', '26144', '7074', '6517', '7074', '8476', '4667', '11348', '31672', '8142', '5526', '11709', '5568']	"[""s'il_te_plaît"", 'pour', 'essayer', 'de', 'parler', 'de', 'le', 'même', 'parce_que', 'nous', 'aller', 'non', 'au', 'sortir']"	"[""s'il_te_plaît"", 'pour', 'essayer', 'de', 'parler', 'de', 'le', 'même', 'parce_que', 'nous', 'aller', 'non', 'au', 'sortir']"	coralrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691057792217.json	1691057792.0	chloé	cela n'allait pas	['9839', '6906', '8142', '5526']	['9839', '6906', '8142', '5526']	['passé', 'celle-là', 'aller', 'non']	['passé', 'celle-là', 'aller', 'non']	frenchoralnarrative
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691139795308.json	1691139795.0	cécile	il fait	['6480', '6190']	['6480', '6190']	['il', 'faire']	['il', 'faire']	tcof
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690907791606.json	1690907791.0	chloé	bah c'est toute façon	['7095', '36480', '5596']	['7095', '36480', '5596']	['celui-là', 'être', 'tout']	['celui-là', 'être', 'tout']	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691139510120.json	1691139510.0	chloé	oui mais il t'appartient à toi l'accent	['5584', '11377', '6480', '6625', '17058', '7041', '6625', '8476']	['5584', '11377', '6480', '6625', '17058', '7041', '6625', '8476']	['oui', 'cependant', 'il', 'toi', 'avoir_du_temps', 'à', 'toi', 'le']	['oui', 'cependant', 'il', 'toi', 'avoir_du_temps', 'à', 'toi', 'le']	tcof
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691054623312.json	1691054623.0	chloé	si vous avez d'autres questions même plus tard hein	['28359', '7304', '32761', '17056', '7217', '5526', '13080']	['28359', '7304', '32761', '17056', '7217', '5526', '13080']	['si', 'vous', 'avoir', 'autres', 'question', 'non', 'suite_']	['si', 'vous', 'avoir', 'autres', 'question', 'non', 'suite_']	fleuron
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691055080812.json	1691055080.0	cécile	pour effectuer une recherche à la bibliothèque	['7194', '6190', '8474', '32138', '7041', '8476', '3065']	['7194', '6190', '8474', '32138', '7041', '8476', '3065']	['pour', 'faire', 'une', 'recherche', 'à', 'le', 'bibliothèque']	['pour', 'faire', 'une', 'recherche', 'à', 'le', 'bibliothèque']	fleuron
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690907555697.json	1690907555.0	chloé	ils sont classés par catégorie en fait	['7032', '6048', '7212', '30205']	['7032', '6048', '7212', '30205']	['ils', 'classer', 'par', 'catégorie']	['ils', 'classer', 'par', 'catégorie']	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690907913346.json	1690907913.0	chloé	on commence la soirée là	['31672', '5431', '8476', '24963', '5375']	['31672', '5431', '8476', '24963', '5375']	['nous', 'commencer', 'le', 'soirée', 'là']	['nous', 'commencer', 'le', 'soirée', 'là']	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691069798645.json	1691069798.0	cécile	oh mais ça c'est la forme hein	['11377', '6906', '7095', '36480', '8476', '37998']	['11377', '6906', '7095', '36480', '8476', '37998']	['cependant', 'celle-là', 'celui-là', 'être', 'le', 'forme']	['cependant', 'celle-là', 'celui-là', 'être', 'le', 'forme']	reunions
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691138840682.json	1691138840.0	cécile	ça fait drôle	['6906', '6190', '8593']	['6906', '6190', '8593']	['celle-là', 'faire', 'drôle']	['celle-là', 'faire', 'drôle']	tcof
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690907566541.json	1690907566.0	cécile	nan nan nan	['5525']	['5525']	['non']	['non']	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691152738578.json	1691152738.0	chloé	sinon ben les filles voyageaient à deux	['9839', '8477', '2484', '10186', '7041', '4890']	['9839', '8477', '2484', '10186', '7041', '4890']	['passé', 'les', 'enfant', 'parcourir', 'à', '2']	['passé', 'les', 'enfant', 'parcourir', 'à', '2']	valibel
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690907870548.json	1690907870.0	chloé	nan mais tu as raison enfin en plus	['5525', '11377', '6625', '32761', '12295', '11709', '5508']	['5525', '11377', '6625', '32761', '12295', '11709', '5508']	['non', 'cependant', 'toi', 'avoir', 'raison', 'au', 'plus']	['non', 'cependant', 'toi', 'avoir', 'raison', 'au', 'plus']	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691078821450.json	1691078821.0	chloé	puis euh un peu au début de l'année prochaine	['35949', '29105', '11709', '5431', '7074', '8476', '6903', '9829']	['29105', '11709', '5431', '7074', '8476', '6903', '9829']	['pouvoir', 'seconde', 'au', 'commencer', 'de', 'le', 'année', 'prochain']	['seconde', 'au', 'commencer', 'de', 'le', 'année', 'prochain']	reunions
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691142990661.json	1691142990.0	chloé	ce dimanche ben oui	['16080', '37723', '5584']	['16080', '37723', '5584']	['ce', '_', 'oui']	['ce', '_', 'oui']	tufs
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691142372382.json	1691142372.0	cécile	il y a eu de la pluie en pagaille partout sur la france tout ça	['9001', '7074', '8476', '3123', '11709', '5451', '8121', '5596', '6906']	['9001', '7074', '8476', '3123', '11709', '5451', '8121', '5596', '6906']	['il_y_a', 'de', 'le', 'pluie', 'au', 'sur', 'france', 'tout', 'celle-là']	['il_y_a', 'de', 'le', 'pluie', 'au', 'sur', 'france', 'tout', 'celle-là']	tufs
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691065562790.json	1691065562.0	cécile	tout d'un coup	['5596', '7074', '2627', '25944']	['5596', '7074', '2627', '25944']	['tout', 'de', 'un', 'coup']	['tout', 'de', 'un', 'coup']	ofrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691068415603.json	1691068415.0	cécile	donc euh ils nous le vendent pour une prestation de neuf jours	['7032', '31672', '8476', '6652', '7194', '8474', '36384', '7074', '35689', '7022']	['7032', '31672', '8476', '6652', '7194', '8474', '7074', '35689', '7022']	['ils', 'nous', 'le', 'vendre', 'pour', 'une', 'dépenses', 'de', '9', 'journée']	['ils', 'nous', 'le', 'vendre', 'pour', 'une', 'de', '9', 'journée']	reunions
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690976614680.json	1690976614.0	cécile	donc tout le monde peut en parler	['36081', '35949', '11709', '6517']	['36081', '35949', '11709', '6517']	['tout_le_monde', 'pouvoir', 'au', 'parler']	['tout_le_monde', 'pouvoir', 'au', 'parler']	coralrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690970179753.json	1690970179.0	cécile	et puis voilà euh	['11399', '35949']	['11399']	['et', 'pouvoir']	['et']	coralrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691142896141.json	1691142896.0	chloé	non c'est pas euh les trucs aquatiques	['5525', '7095', '36480', '5526', '8477', '29913', '2925']	['5525', '7095', '36480', '5526', '8477', '29913', '2925']	['non', 'celui-là', 'être', 'non', 'les', 'abri_pour_animaux', 'mer']	['non', 'celui-là', 'être', 'non', 'les', 'abri_pour_animaux', 'mer']	tufs
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691078964283.json	1691078964.0	chloé	tu peux pas être moniteur éducateur pendant ton stage de bep	['6625', '35949', '36480', '5526', '11651', '33972', '7081', '12281', '31290', '7074', '12333']	['6625', '35949', '36480', '5526', '33972', '7081', '12281', '31290', '7074', '12333']	['toi', 'pouvoir', 'être', 'non', 'moniteur', 'psychopédagogue', 'pendant', 'ton', 'adaptation_de_programme', 'de', 'association']	['toi', 'pouvoir', 'être', 'non', 'psychopédagogue', 'pendant', 'ton', 'adaptation_de_programme', 'de', 'association']	reunions
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690968909617.json	1690968909.0	chloé	pour cent personnes	['7194', '34560']	['7194', '34560']	['pour', 'personne']	['pour', 'personne']	cfpb
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690981765007.json	1690981765.0	cécile	et dans lequel il y avait une case réservée aux euh aux missionnaires de de l'église en question qui étaient en en voyage et qui passaient par là	['11399', '7034', '9001', '8474', '8075', '7041', '7041', '11651', '7074', '8476', '3118', '11709', '7217', '9857', '36480', '11709', '32508', '11399', '9857', '31999', '7212', '5375']	['11399', '7034', '9001', '8474', '8075', '7041', '7041', '11651', '7074', '8476', '3118', '11709', '7217', '9857', '36480', '11709', '32508', '11399', '9857', '31999', '7212', '5375']	['et', 'dans', 'il_y_a', 'une', 'case', 'à', 'à', 'moniteur', 'de', 'le', 'église', 'au', 'question', 'anonymes', 'être', 'au', 'voyage', 'et', 'anonymes', 'passer', 'par', 'là']	['et', 'dans', 'il_y_a', 'une', 'case', 'à', 'à', 'moniteur', 'de', 'le', 'église', 'au', 'question', 'anonymes', 'être', 'au', 'voyage', 'et', 'anonymes', 'passer', 'par', 'là']	crfp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691142881067.json	1691142881.0	chloé	enfin je sais pas si il y a des loups au canada	['6632', '16885', '5526', '28359', '9001', '5374', '5892', '11709', '8057']	['6632', '16885', '5526', '28359', '9001', '5374', '5892', '11709', '8057']	['me', 'savoir', 'non', 'si', 'il_y_a', 'plusieurs', 'loup', 'au', 'canada']	['me', 'savoir', 'non', 'si', 'il_y_a', 'plusieurs', 'loup', 'au', 'canada']	tufs
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691139427088.json	1691139427.0	cécile	non mais même même euh les gens m'écoutent parler j'ai pas d'accent en général	['5525', '11377', '4667', '2704', '8477', '38444', '6632', '28659', '6517', '6632', '32761', '5526', '37029']	['5525', '11377', '4667', '8477', '38444', '6632', '28659', '6517', '6632', '32761', '5526', '37029']	['non', 'cependant', 'même', 'ville', 'les', 'gens', 'me', 'écouter', 'parler', 'me', 'avoir', 'non', 'souvent']	['non', 'cependant', 'même', 'les', 'gens', 'me', 'écouter', 'parler', 'me', 'avoir', 'non', 'souvent']	tcof
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690904667697.json	1690904667.0	cécile	euh donc euh et puis faire des pompes euh	['11399', '35949', '6190', '5374', '6638']	['11399', '35949', '6190', '5374', '23703']	['et', 'pouvoir', 'faire', 'plusieurs', 'gonfleur']	['et', 'pouvoir', 'faire', 'plusieurs', 'abdominaux']	cfpp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691140251960.json	1691140251.0	chloé	ils ont un accent eux aussi euh	['7032', '32761', '2627', '7033']	['7032', '32761', '2627', '7033']	['ils', 'avoir', 'un', 'eux']	['ils', 'avoir', 'un', 'eux']	tcof
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691055265571.json	1691055265.0	cécile	ce que tu cherches c'est ça	['16080', '11351', '6625', '6947', '7095', '36480', '6906']	['11351', '6625', '6947', '7095', '36480', '6906']	['ce', 'que', 'toi', 'chercher', 'celui-là', 'être', 'celle-là']	['que', 'toi', 'chercher', 'celui-là', 'être', 'celle-là']	fleuron
